# FONLL heavy quark hadroproduction cross section, calculated on Wed Apr  1 11:38:16 CEST 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 50.025
# ymin  = -1
# ymax  = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
10.7750 1.1304e+06 8.4239e+05 1.5646e+06 8.6558e+05 1.5480e+06 1.0484e+06 1.2197e+06 1.0523e+06 1.2085e+06 1.3214e+06 1.0008e+06 1.2800e+06 8.6558e+05 1.5480e+06 9.2789e+05
10.8250 1.1141e+06 8.3061e+05 1.5413e+06 8.5335e+05 1.5251e+06 1.0336e+06 1.2017e+06 1.0373e+06 1.1909e+06 1.3026e+06 9.8619e+05 1.2610e+06 8.5335e+05 1.5251e+06 9.1523e+05
10.8750 1.0980e+06 8.1901e+05 1.5184e+06 8.4132e+05 1.5025e+06 1.0190e+06 1.1841e+06 1.0225e+06 1.1736e+06 1.2842e+06 9.7180e+05 1.2424e+06 8.4132e+05 1.5025e+06 9.0276e+05
10.9250 1.0823e+06 8.0760e+05 1.4959e+06 8.2948e+05 1.4803e+06 1.0046e+06 1.1668e+06 1.0080e+06 1.1566e+06 1.2660e+06 9.5765e+05 1.2240e+06 8.2948e+05 1.4803e+06 8.9048e+05
10.9750 1.0668e+06 7.9636e+05 1.4738e+06 8.1783e+05 1.4585e+06 9.9052e+05 1.1497e+06 9.9370e+05 1.1398e+06 1.2482e+06 9.4373e+05 1.2059e+06 8.1783e+05 1.4585e+06 8.7838e+05
11.0250 1.0515e+06 7.8531e+05 1.4520e+06 8.0637e+05 1.4370e+06 9.7662e+05 1.1329e+06 9.7963e+05 1.1234e+06 1.2306e+06 9.3005e+05 1.1882e+06 8.0637e+05 1.4370e+06 8.6647e+05
11.0750 1.0365e+06 7.7442e+05 1.4306e+06 7.9509e+05 1.4159e+06 9.6294e+05 1.1164e+06 9.6579e+05 1.1072e+06 1.2133e+06 9.1659e+05 1.1707e+06 7.9509e+05 1.4159e+06 8.5473e+05
11.1250 1.0217e+06 7.6371e+05 1.4096e+06 7.8399e+05 1.3951e+06 9.4948e+05 1.1002e+06 9.5218e+05 1.0912e+06 1.1962e+06 9.0335e+05 1.1535e+06 7.8399e+05 1.3951e+06 8.4318e+05
11.1750 1.0072e+06 7.5317e+05 1.3889e+06 7.7306e+05 1.3747e+06 9.3622e+05 1.0843e+06 9.3877e+05 1.0756e+06 1.1794e+06 8.9034e+05 1.1366e+06 7.7306e+05 1.3747e+06 8.3179e+05
11.2250 9.9287e+05 7.4279e+05 1.3685e+06 7.6232e+05 1.3546e+06 9.2318e+05 1.0686e+06 9.2559e+05 1.0602e+06 1.1629e+06 8.7754e+05 1.1200e+06 7.6232e+05 1.3546e+06 8.2058e+05
11.2750 9.7880e+05 7.3258e+05 1.3485e+06 7.5174e+05 1.3348e+06 9.1034e+05 1.0532e+06 9.1261e+05 1.0450e+06 1.1466e+06 8.6494e+05 1.1037e+06 7.5174e+05 1.3348e+06 8.0953e+05
11.3250 9.6496e+05 7.2252e+05 1.3288e+06 7.4133e+05 1.3154e+06 8.9770e+05 1.0380e+06 8.9984e+05 1.0301e+06 1.1306e+06 8.5256e+05 1.0876e+06 7.4133e+05 1.3154e+06 7.9865e+05
11.3750 9.5134e+05 7.1263e+05 1.3094e+06 7.3108e+05 1.2963e+06 8.8526e+05 1.0231e+06 8.8727e+05 1.0154e+06 1.1149e+06 8.4038e+05 1.0718e+06 7.3108e+05 1.2963e+06 7.8794e+05
11.4250 9.3794e+05 7.0288e+05 1.2904e+06 7.2100e+05 1.2774e+06 8.7302e+05 1.0084e+06 8.7490e+05 1.0010e+06 1.0994e+06 8.2840e+05 1.0563e+06 7.2100e+05 1.2774e+06 7.7738e+05
11.4750 9.2476e+05 6.9330e+05 1.2716e+06 7.1108e+05 1.2590e+06 8.6097e+05 9.9396e+05 8.6273e+05 9.8678e+05 1.0841e+06 8.1662e+05 1.0410e+06 7.1108e+05 1.2590e+06 7.6699e+05
11.5250 9.1179e+05 6.8386e+05 1.2532e+06 7.0131e+05 1.2408e+06 8.4911e+05 9.7976e+05 8.5075e+05 9.7282e+05 1.0691e+06 8.0504e+05 1.0260e+06 7.0131e+05 1.2408e+06 7.5675e+05
11.5750 8.9902e+05 6.7457e+05 1.2351e+06 6.9170e+05 1.2229e+06 8.3744e+05 9.6579e+05 8.3897e+05 9.5908e+05 1.0543e+06 7.9364e+05 1.0112e+06 6.9170e+05 1.2229e+06 7.4666e+05
11.6250 8.8646e+05 6.6542e+05 1.2173e+06 6.8225e+05 1.2053e+06 8.2595e+05 9.5206e+05 8.2737e+05 9.4556e+05 1.0397e+06 7.8243e+05 9.9671e+05 6.8225e+05 1.2053e+06 7.3673e+05
11.6750 8.7411e+05 6.5642e+05 1.1997e+06 6.7294e+05 1.1880e+06 8.1464e+05 9.3855e+05 8.1595e+05 9.3227e+05 1.0254e+06 7.7140e+05 9.8242e+05 6.7294e+05 1.1880e+06 7.2694e+05
11.7250 8.6195e+05 6.4756e+05 1.1825e+06 6.6378e+05 1.1709e+06 8.0351e+05 9.2526e+05 8.0471e+05 9.1919e+05 1.0112e+06 7.6055e+05 9.6836e+05 6.6378e+05 1.1709e+06 7.1731e+05
11.7750 8.4998e+05 6.3883e+05 1.1655e+06 6.5476e+05 1.1542e+06 7.9254e+05 9.1218e+05 7.9365e+05 9.0631e+05 9.9734e+05 7.4988e+05 9.5454e+05 6.5476e+05 1.1542e+06 7.0781e+05
11.8250 8.3820e+05 6.3023e+05 1.1488e+06 6.4587e+05 1.1377e+06 7.8175e+05 8.9932e+05 7.8276e+05 8.9364e+05 9.8365e+05 7.3937e+05 9.4093e+05 6.4587e+05 1.1377e+06 6.9846e+05
11.8750 8.2661e+05 6.2177e+05 1.1324e+06 6.3713e+05 1.1215e+06 7.7112e+05 8.8666e+05 7.7204e+05 8.8118e+05 9.7018e+05 7.2904e+05 9.2755e+05 6.3713e+05 1.1215e+06 6.8925e+05
11.9250 8.1519e+05 6.1343e+05 1.1163e+06 6.2852e+05 1.1055e+06 7.6066e+05 8.7420e+05 7.6148e+05 8.6890e+05 9.5692e+05 7.1887e+05 9.1438e+05 6.2852e+05 1.1055e+06 6.8018e+05
11.9750 8.0395e+05 6.0522e+05 1.1004e+06 6.2004e+05 1.0898e+06 7.5035e+05 8.6193e+05 7.5108e+05 8.5683e+05 9.4386e+05 7.0886e+05 9.0143e+05 6.2004e+05 1.0898e+06 6.7124e+05
12.0250 7.9289e+05 5.9714e+05 1.0847e+06 6.1169e+05 1.0744e+06 7.4020e+05 8.4987e+05 7.4084e+05 8.4494e+05 9.3100e+05 6.9901e+05 8.8868e+05 6.1169e+05 1.0744e+06 6.6243e+05
12.0750 7.8200e+05 5.8917e+05 1.0694e+06 6.0346e+05 1.0592e+06 7.3021e+05 8.3799e+05 7.3077e+05 8.3324e+05 9.1834e+05 6.8932e+05 8.7615e+05 6.0346e+05 1.0592e+06 6.5376e+05
12.1250 7.7128e+05 5.8133e+05 1.0542e+06 5.9537e+05 1.0442e+06 7.2037e+05 8.2630e+05 7.2084e+05 8.2172e+05 9.0587e+05 6.7978e+05 8.6381e+05 5.9537e+05 1.0442e+06 6.4521e+05
12.1750 7.6073e+05 5.7360e+05 1.0393e+06 5.8739e+05 1.0295e+06 7.1068e+05 8.1480e+05 7.1107e+05 8.1039e+05 8.9359e+05 6.7039e+05 8.5167e+05 5.8739e+05 1.0295e+06 6.3679e+05
12.2250 7.5034e+05 5.6599e+05 1.0247e+06 5.7954e+05 1.0150e+06 7.0113e+05 8.0348e+05 7.0145e+05 7.9923e+05 8.8150e+05 6.6114e+05 8.3972e+05 5.7954e+05 1.0150e+06 6.2850e+05
12.2750 7.4011e+05 5.5850e+05 1.0102e+06 5.7181e+05 1.0007e+06 6.9173e+05 7.9234e+05 6.9197e+05 7.8824e+05 8.6960e+05 6.5205e+05 8.2797e+05 5.7181e+05 1.0007e+06 6.2032e+05
12.3250 7.3004e+05 5.5112e+05 9.9602e+05 5.6420e+05 9.8668e+05 6.8248e+05 7.8137e+05 6.8264e+05 7.7743e+05 8.5788e+05 6.4310e+05 8.1640e+05 5.6420e+05 9.8668e+05 6.1227e+05
12.3750 7.2012e+05 5.4385e+05 9.8205e+05 5.5670e+05 9.7287e+05 6.7336e+05 7.7058e+05 6.7345e+05 7.6679e+05 8.4633e+05 6.3428e+05 8.0502e+05 5.5670e+05 9.7287e+05 6.0434e+05
12.4250 7.1036e+05 5.3669e+05 9.6830e+05 5.4931e+05 9.5928e+05 6.6438e+05 7.5996e+05 6.6440e+05 7.5631e+05 8.3496e+05 6.2561e+05 7.9382e+05 5.4931e+05 9.5928e+05 5.9652e+05
12.4750 7.0074e+05 5.2963e+05 9.5477e+05 5.4204e+05 9.4590e+05 6.5553e+05 7.4950e+05 6.5549e+05 7.4599e+05 8.2377e+05 6.1707e+05 7.8279e+05 5.4204e+05 9.4590e+05 5.8882e+05
12.5250 6.9128e+05 5.2268e+05 9.4145e+05 5.3487e+05 9.3274e+05 6.4682e+05 7.3920e+05 6.4672e+05 7.3584e+05 8.1274e+05 6.0867e+05 7.7194e+05 5.3487e+05 9.3274e+05 5.8123e+05
12.5750 6.8196e+05 5.1584e+05 9.2834e+05 5.2782e+05 9.1978e+05 6.3824e+05 7.2907e+05 6.3808e+05 7.2584e+05 8.0188e+05 6.0040e+05 7.6127e+05 5.2782e+05 9.1978e+05 5.7375e+05
12.6250 6.7278e+05 5.0909e+05 9.1543e+05 5.2087e+05 9.0702e+05 6.2979e+05 7.1910e+05 6.2956e+05 7.1600e+05 7.9118e+05 5.9225e+05 7.5076e+05 5.2087e+05 9.0702e+05 5.6639e+05
12.6750 6.6374e+05 5.0245e+05 9.0274e+05 5.1402e+05 8.9446e+05 6.2147e+05 7.0928e+05 6.2118e+05 7.0631e+05 7.8065e+05 5.8424e+05 7.4041e+05 5.1402e+05 8.9446e+05 5.5913e+05
12.7250 6.5484e+05 4.9591e+05 8.9023e+05 5.0728e+05 8.8210e+05 6.1327e+05 6.9962e+05 6.1292e+05 6.9677e+05 7.7027e+05 5.7634e+05 7.3023e+05 5.0728e+05 8.8210e+05 5.5197e+05
12.7750 6.4608e+05 4.8946e+05 8.7793e+05 5.0064e+05 8.6994e+05 6.0519e+05 6.9010e+05 6.0479e+05 6.8737e+05 7.6005e+05 5.6857e+05 7.2021e+05 5.0064e+05 8.6994e+05 5.4492e+05
12.8250 6.3745e+05 4.8311e+05 8.6582e+05 4.9410e+05 8.5796e+05 5.9724e+05 6.8073e+05 5.9678e+05 6.7812e+05 7.4999e+05 5.6092e+05 7.1035e+05 4.9410e+05 8.5796e+05 5.3798e+05
12.8750 6.2895e+05 4.7685e+05 8.5390e+05 4.8765e+05 8.4617e+05 5.8940e+05 6.7151e+05 5.8890e+05 6.6901e+05 7.4007e+05 5.5339e+05 7.0064e+05 4.8765e+05 8.4617e+05 5.3113e+05
12.9250 6.2058e+05 4.7069e+05 8.4216e+05 4.8131e+05 8.3457e+05 5.8168e+05 6.6243e+05 5.8113e+05 6.6005e+05 7.3031e+05 5.4597e+05 6.9108e+05 4.8131e+05 8.3457e+05 5.2438e+05
12.9750 6.1234e+05 4.6462e+05 8.3061e+05 4.7506e+05 8.2314e+05 5.7408e+05 6.5349e+05 5.7347e+05 6.5122e+05 7.2069e+05 5.3867e+05 6.8167e+05 4.7506e+05 8.2314e+05 5.1773e+05
13.0250 6.0422e+05 4.5864e+05 8.1924e+05 4.6890e+05 8.1190e+05 5.6659e+05 6.4469e+05 5.6594e+05 6.4252e+05 7.1121e+05 5.3148e+05 6.7241e+05 4.6890e+05 8.1190e+05 5.1118e+05
13.0750 5.9623e+05 4.5274e+05 8.0804e+05 4.6283e+05 8.0082e+05 5.5921e+05 6.3602e+05 5.5851e+05 6.3396e+05 7.0187e+05 5.2441e+05 6.6329e+05 4.6283e+05 8.0082e+05 5.0472e+05
13.1250 5.8836e+05 4.4693e+05 7.9702e+05 4.5686e+05 7.8992e+05 5.5194e+05 6.2749e+05 5.5120e+05 6.2553e+05 6.9268e+05 5.1744e+05 6.5432e+05 4.5686e+05 7.8992e+05 4.9836e+05
13.1750 5.8060e+05 4.4121e+05 7.8617e+05 4.5097e+05 7.7919e+05 5.4477e+05 6.1909e+05 5.4399e+05 6.1722e+05 6.8362e+05 5.1057e+05 6.4548e+05 4.5097e+05 7.7919e+05 4.9208e+05
13.2250 5.7297e+05 4.3558e+05 7.7549e+05 4.4517e+05 7.6862e+05 5.3772e+05 6.1082e+05 5.3690e+05 6.0904e+05 6.7469e+05 5.0382e+05 6.3678e+05 4.4517e+05 7.6862e+05 4.8590e+05
13.2750 5.6544e+05 4.3002e+05 7.6497e+05 4.3945e+05 7.5822e+05 5.3076e+05 6.0268e+05 5.2991e+05 6.0099e+05 6.6590e+05 4.9716e+05 6.2821e+05 4.3945e+05 7.5822e+05 4.7980e+05
13.3250 5.5804e+05 4.2455e+05 7.5462e+05 4.3382e+05 7.4797e+05 5.2392e+05 5.9466e+05 5.2302e+05 5.9306e+05 6.5724e+05 4.9061e+05 6.1978e+05 4.3382e+05 7.4797e+05 4.7380e+05
13.3750 5.5074e+05 4.1916e+05 7.4442e+05 4.2828e+05 7.3789e+05 5.1717e+05 5.8676e+05 5.1624e+05 5.8525e+05 6.4870e+05 4.8415e+05 6.1147e+05 4.2828e+05 7.3789e+05 4.6788e+05
13.4250 5.4355e+05 4.1384e+05 7.3438e+05 4.2281e+05 7.2796e+05 5.1052e+05 5.7898e+05 5.0955e+05 5.7756e+05 6.4030e+05 4.7780e+05 6.0330e+05 4.2281e+05 7.2796e+05 4.6204e+05
13.4750 5.3647e+05 4.0861e+05 7.2450e+05 4.1743e+05 7.1818e+05 5.0397e+05 5.7133e+05 5.0297e+05 5.6998e+05 6.3201e+05 4.7154e+05 5.9524e+05 4.1743e+05 7.1818e+05 4.5629e+05
13.5250 5.2950e+05 4.0345e+05 7.1477e+05 4.1213e+05 7.0855e+05 4.9751e+05 5.6378e+05 4.9648e+05 5.6252e+05 6.2385e+05 4.6537e+05 5.8732e+05 4.1213e+05 7.0855e+05 4.5062e+05
13.5750 5.2263e+05 3.9836e+05 7.0518e+05 4.0690e+05 6.9906e+05 4.9115e+05 5.5636e+05 4.9009e+05 5.5517e+05 6.1581e+05 4.5930e+05 5.7951e+05 4.0690e+05 6.9906e+05 4.4502e+05
13.6250 5.1586e+05 3.9335e+05 6.9575e+05 4.0175e+05 6.8973e+05 4.8489e+05 5.4905e+05 4.8380e+05 5.4793e+05 6.0788e+05 4.5332e+05 5.7182e+05 4.0175e+05 6.8973e+05 4.3952e+05
13.6750 5.0919e+05 3.8842e+05 6.8645e+05 3.9668e+05 6.8053e+05 4.7871e+05 5.4184e+05 4.7760e+05 5.4080e+05 6.0008e+05 4.4744e+05 5.6425e+05 3.9668e+05 6.8053e+05 4.3408e+05
13.7250 5.0262e+05 3.8355e+05 6.7730e+05 3.9168e+05 6.7148e+05 4.7263e+05 5.3475e+05 4.7148e+05 5.3377e+05 5.9238e+05 4.4163e+05 5.5680e+05 3.9168e+05 6.7148e+05 4.2873e+05
13.7750 4.9616e+05 3.7876e+05 6.6829e+05 3.8676e+05 6.6256e+05 4.6663e+05 5.2776e+05 4.6546e+05 5.2685e+05 5.8480e+05 4.3592e+05 5.4945e+05 3.8676e+05 6.6256e+05 4.2345e+05
13.8250 4.8978e+05 3.7403e+05 6.5942e+05 3.8190e+05 6.5378e+05 4.6072e+05 5.2088e+05 4.5953e+05 5.2004e+05 5.7733e+05 4.3029e+05 5.4222e+05 3.8190e+05 6.5378e+05 4.1824e+05
13.8750 4.8350e+05 3.6938e+05 6.5068e+05 3.7712e+05 6.4513e+05 4.5490e+05 5.1411e+05 4.5369e+05 5.1332e+05 5.6997e+05 4.2475e+05 5.3510e+05 3.7712e+05 6.4513e+05 4.1311e+05
13.9250 4.7732e+05 3.6479e+05 6.4207e+05 3.7241e+05 6.3661e+05 4.4916e+05 5.0743e+05 4.4793e+05 5.0671e+05 5.6272e+05 4.1929e+05 5.2809e+05 3.7241e+05 6.3661e+05 4.0805e+05
13.9750 4.7122e+05 3.6027e+05 6.3360e+05 3.6776e+05 6.2822e+05 4.4351e+05 5.0086e+05 4.4226e+05 5.0020e+05 5.5557e+05 4.1391e+05 5.2118e+05 3.6776e+05 6.2822e+05 4.0307e+05
14.0250 4.6522e+05 3.5581e+05 6.2525e+05 3.6319e+05 6.1996e+05 4.3794e+05 4.9438e+05 4.3666e+05 4.9378e+05 5.4852e+05 4.0862e+05 5.1438e+05 3.6319e+05 6.1996e+05 3.9815e+05
14.0750 4.5930e+05 3.5142e+05 6.1703e+05 3.5868e+05 6.1182e+05 4.3245e+05 4.8800e+05 4.3116e+05 4.8745e+05 5.4158e+05 4.0340e+05 5.0768e+05 3.5868e+05 6.1182e+05 3.9330e+05
14.1250 4.5347e+05 3.4709e+05 6.0893e+05 3.5423e+05 6.0380e+05 4.2704e+05 4.8172e+05 4.2573e+05 4.8122e+05 5.3474e+05 3.9826e+05 5.0107e+05 3.5423e+05 6.0380e+05 3.8852e+05
14.1750 4.4773e+05 3.4283e+05 6.0096e+05 3.4986e+05 5.9591e+05 4.2171e+05 4.7553e+05 4.2038e+05 4.7509e+05 5.2799e+05 3.9319e+05 4.9457e+05 3.4986e+05 5.9591e+05 3.8381e+05
14.2250 4.4207e+05 3.3862e+05 5.9310e+05 3.4554e+05 5.8813e+05 4.1645e+05 4.6944e+05 4.1511e+05 4.6904e+05 5.2135e+05 3.8820e+05 4.8817e+05 3.4554e+05 5.8813e+05 3.7916e+05
14.2750 4.3650e+05 3.3448e+05 5.8536e+05 3.4128e+05 5.8047e+05 4.1127e+05 4.6343e+05 4.0991e+05 4.6308e+05 5.1480e+05 3.8329e+05 4.8186e+05 3.4128e+05 5.8047e+05 3.7458e+05
14.3250 4.3100e+05 3.3039e+05 5.7774e+05 3.3709e+05 5.7293e+05 4.0617e+05 4.5752e+05 4.0479e+05 4.5722e+05 5.0834e+05 3.7844e+05 4.7564e+05 3.3709e+05 5.7293e+05 3.7006e+05
14.3750 4.2559e+05 3.2636e+05 5.7024e+05 3.3296e+05 5.6550e+05 4.0114e+05 4.5169e+05 3.9975e+05 4.5143e+05 5.0198e+05 3.7367e+05 4.6952e+05 3.3296e+05 5.6550e+05 3.6561e+05
14.4250 4.2026e+05 3.2240e+05 5.6284e+05 3.2889e+05 5.5818e+05 3.9618e+05 4.4595e+05 3.9478e+05 4.4573e+05 4.9571e+05 3.6897e+05 4.6349e+05 3.2889e+05 5.5818e+05 3.6121e+05
14.4750 4.1500e+05 3.1848e+05 5.5556e+05 3.2488e+05 5.5096e+05 3.9129e+05 4.4029e+05 3.8988e+05 4.4012e+05 4.8953e+05 3.6434e+05 4.5755e+05 3.2488e+05 5.5096e+05 3.5688e+05
14.5250 4.0982e+05 3.1462e+05 5.4838e+05 3.2092e+05 5.4386e+05 3.8647e+05 4.3472e+05 3.8505e+05 4.3459e+05 4.8343e+05 3.5977e+05 4.5170e+05 3.2092e+05 5.4386e+05 3.5261e+05
14.5750 4.0471e+05 3.1082e+05 5.4131e+05 3.1701e+05 5.3686e+05 3.8172e+05 4.2922e+05 3.8029e+05 4.2913e+05 4.7743e+05 3.5527e+05 4.4593e+05 3.1701e+05 5.3686e+05 3.4839e+05
14.6250 3.9968e+05 3.0706e+05 5.3435e+05 3.1316e+05 5.2996e+05 3.7703e+05 4.2381e+05 3.7559e+05 4.2376e+05 4.7151e+05 3.5084e+05 4.4025e+05 3.1316e+05 5.2996e+05 3.4423e+05
14.6750 3.9472e+05 3.0336e+05 5.2749e+05 3.0937e+05 5.2316e+05 3.7242e+05 4.1848e+05 3.7096e+05 4.1846e+05 4.6567e+05 3.4647e+05 4.3465e+05 3.0937e+05 5.2316e+05 3.4013e+05
14.7250 3.8983e+05 2.9971e+05 5.2072e+05 3.0563e+05 5.1647e+05 3.6786e+05 4.1322e+05 3.6640e+05 4.1324e+05 4.5991e+05 3.4216e+05 4.2914e+05 3.0563e+05 5.1647e+05 3.3608e+05
14.7750 3.8500e+05 2.9611e+05 5.1406e+05 3.0194e+05 5.0987e+05 3.6338e+05 4.0804e+05 3.6191e+05 4.0810e+05 4.5424e+05 3.3792e+05 4.2370e+05 3.0194e+05 5.0987e+05 3.3209e+05
14.8250 3.8025e+05 2.9256e+05 5.0750e+05 2.9830e+05 5.0337e+05 3.5895e+05 4.0293e+05 3.5747e+05 4.0302e+05 4.4865e+05 3.3373e+05 4.1835e+05 2.9830e+05 5.0337e+05 3.2816e+05
14.8750 3.7557e+05 2.8906e+05 5.0103e+05 2.9471e+05 4.9697e+05 3.5459e+05 3.9790e+05 3.5310e+05 3.9803e+05 4.4313e+05 3.2961e+05 4.1307e+05 2.9471e+05 4.9697e+05 3.2428e+05
14.9250 3.7095e+05 2.8561e+05 4.9466e+05 2.9117e+05 4.9066e+05 3.5028e+05 3.9294e+05 3.4879e+05 3.9310e+05 4.3769e+05 3.2554e+05 4.0788e+05 2.9117e+05 4.9066e+05 3.2044e+05
14.9750 3.6640e+05 2.8221e+05 4.8838e+05 2.8768e+05 4.8444e+05 3.4604e+05 3.8805e+05 3.4454e+05 3.8824e+05 4.3233e+05 3.2153e+05 4.0275e+05 2.8768e+05 4.8444e+05 3.1666e+05
15.0250 3.6191e+05 2.7885e+05 4.8219e+05 2.8424e+05 4.7831e+05 3.4186e+05 3.8323e+05 3.4035e+05 3.8346e+05 4.2705e+05 3.1758e+05 3.9770e+05 2.8424e+05 4.7831e+05 3.1294e+05
15.0750 3.5748e+05 2.7553e+05 4.7610e+05 2.8085e+05 4.7227e+05 3.3773e+05 3.7848e+05 3.3622e+05 3.7874e+05 4.2184e+05 3.1369e+05 3.9273e+05 2.8085e+05 4.7227e+05 3.0926e+05
15.1250 3.5312e+05 2.7227e+05 4.7009e+05 2.7750e+05 4.6632e+05 3.3366e+05 3.7380e+05 3.3214e+05 3.7408e+05 4.1670e+05 3.0985e+05 3.8782e+05 2.7750e+05 4.6632e+05 3.0563e+05
15.1750 3.4882e+05 2.6904e+05 4.6416e+05 2.7420e+05 4.6045e+05 3.2965e+05 3.6919e+05 3.2812e+05 3.6950e+05 4.1163e+05 3.0607e+05 3.8299e+05 2.7420e+05 4.6045e+05 3.0205e+05
15.2250 3.4458e+05 2.6586e+05 4.5833e+05 2.7094e+05 4.5467e+05 3.2570e+05 3.6464e+05 3.2416e+05 3.6498e+05 4.0663e+05 3.0234e+05 3.7823e+05 2.7094e+05 4.5467e+05 2.9852e+05
15.2750 3.4039e+05 2.6273e+05 4.5258e+05 2.6773e+05 4.4897e+05 3.2180e+05 3.6015e+05 3.2025e+05 3.6052e+05 4.0170e+05 2.9866e+05 3.7353e+05 2.6773e+05 4.4897e+05 2.9503e+05
15.3250 3.3627e+05 2.5964e+05 4.4691e+05 2.6456e+05 4.4336e+05 3.1795e+05 3.5573e+05 3.1640e+05 3.5612e+05 3.9684e+05 2.9503e+05 3.6890e+05 2.6456e+05 4.4336e+05 2.9160e+05
15.3750 3.3220e+05 2.5658e+05 4.4132e+05 2.6144e+05 4.3782e+05 3.1415e+05 3.5137e+05 3.1260e+05 3.5179e+05 3.9205e+05 2.9145e+05 3.6434e+05 2.6144e+05 4.3782e+05 2.8820e+05
15.4250 3.2819e+05 2.5357e+05 4.3581e+05 2.5835e+05 4.3237e+05 3.1041e+05 3.4708e+05 3.0885e+05 3.4752e+05 3.8732e+05 2.8793e+05 3.5985e+05 2.5835e+05 4.3237e+05 2.8486e+05
15.4750 3.2424e+05 2.5060e+05 4.3039e+05 2.5531e+05 4.2699e+05 3.0672e+05 3.4284e+05 3.0516e+05 3.4331e+05 3.8266e+05 2.8445e+05 3.5542e+05 2.5531e+05 4.2699e+05 2.8155e+05
15.5250 3.2034e+05 2.4767e+05 4.2504e+05 2.5231e+05 4.2169e+05 3.0308e+05 3.3866e+05 3.0151e+05 3.3916e+05 3.7807e+05 2.8102e+05 3.5105e+05 2.5231e+05 4.2169e+05 2.7830e+05
15.5750 3.1650e+05 2.4478e+05 4.1976e+05 2.4935e+05 4.1646e+05 2.9949e+05 3.3454e+05 2.9792e+05 3.3506e+05 3.7353e+05 2.7764e+05 3.4674e+05 2.4935e+05 4.1646e+05 2.7508e+05
15.6250 3.1270e+05 2.4193e+05 4.1456e+05 2.4644e+05 4.1131e+05 2.9595e+05 3.3048e+05 2.9437e+05 3.3102e+05 3.6906e+05 2.7431e+05 3.4250e+05 2.4644e+05 4.1131e+05 2.7191e+05
15.6750 3.0896e+05 2.3912e+05 4.0944e+05 2.4356e+05 4.0624e+05 2.9245e+05 3.2648e+05 2.9088e+05 3.2704e+05 3.6465e+05 2.7103e+05 3.3831e+05 2.4356e+05 4.0624e+05 2.6878e+05
15.7250 3.0528e+05 2.3635e+05 4.0439e+05 2.4072e+05 4.0123e+05 2.8901e+05 3.2253e+05 2.8743e+05 3.2311e+05 3.6030e+05 2.6779e+05 3.3418e+05 2.4072e+05 4.0123e+05 2.6568e+05
15.7750 3.0164e+05 2.3361e+05 3.9941e+05 2.3791e+05 3.9630e+05 2.8561e+05 3.1864e+05 2.8402e+05 3.1924e+05 3.5601e+05 2.6459e+05 3.3012e+05 2.3791e+05 3.9630e+05 2.6264e+05
15.8250 2.9805e+05 2.3090e+05 3.9450e+05 2.3515e+05 3.9143e+05 2.8225e+05 3.1480e+05 2.8067e+05 3.1542e+05 3.5178e+05 2.6144e+05 3.2611e+05 2.3515e+05 3.9143e+05 2.5963e+05
15.8750 2.9452e+05 2.2824e+05 3.8966e+05 2.3242e+05 3.8664e+05 2.7894e+05 3.1101e+05 2.7736e+05 3.1166e+05 3.4760e+05 2.5833e+05 3.2215e+05 2.3242e+05 3.8664e+05 2.5666e+05
15.9250 2.9102e+05 2.2561e+05 3.8489e+05 2.2973e+05 3.8191e+05 2.7568e+05 3.0728e+05 2.7409e+05 3.0794e+05 3.4348e+05 2.5526e+05 3.1825e+05 2.2973e+05 3.8191e+05 2.5373e+05
15.9750 2.8758e+05 2.2301e+05 3.8018e+05 2.2708e+05 3.7724e+05 2.7246e+05 3.0360e+05 2.7087e+05 3.0428e+05 3.3942e+05 2.5224e+05 3.1441e+05 2.2708e+05 3.7724e+05 2.5084e+05
16.0250 2.8419e+05 2.2045e+05 3.7554e+05 2.2446e+05 3.7265e+05 2.6929e+05 2.9997e+05 2.6769e+05 3.0067e+05 3.3542e+05 2.4926e+05 3.1062e+05 2.2446e+05 3.7265e+05 2.4798e+05
16.0750 2.8084e+05 2.1793e+05 3.7097e+05 2.2187e+05 3.6812e+05 2.6615e+05 2.9639e+05 2.6456e+05 2.9710e+05 3.3146e+05 2.4632e+05 3.0688e+05 2.2187e+05 3.6812e+05 2.4516e+05
16.1250 2.7754e+05 2.1543e+05 3.6646e+05 2.1932e+05 3.6365e+05 2.6306e+05 2.9286e+05 2.6146e+05 2.9359e+05 3.2756e+05 2.4342e+05 3.0320e+05 2.1932e+05 3.6365e+05 2.4238e+05
16.1750 2.7428e+05 2.1297e+05 3.6202e+05 2.1680e+05 3.5924e+05 2.6001e+05 2.8937e+05 2.5841e+05 2.9012e+05 3.2371e+05 2.4056e+05 2.9956e+05 2.1680e+05 3.5924e+05 2.3964e+05
