# FONLL heavy quark hadroproduction cross section, calculated on Tue Mar 24 20:48:14 CET 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = D from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->D) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 50.025
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
10.1750 1.5520e+05 1.1968e+05 2.0665e+05 1.2210e+05 2.0490e+05 1.4650e+05 1.6450e+05 1.4570e+05 1.6470e+05 1.8220e+05 1.3670e+05 1.7100e+05 1.2210e+05 2.0490e+05 1.3380e+05
10.2250 1.5230e+05 1.1754e+05 2.0271e+05 1.1990e+05 2.0100e+05 1.4380e+05 1.6140e+05 1.4300e+05 1.6160e+05 1.7870e+05 1.3410e+05 1.6770e+05 1.1990e+05 2.0100e+05 1.3130e+05
10.2750 1.4940e+05 1.1539e+05 1.9879e+05 1.1770e+05 1.9710e+05 1.4110e+05 1.5830e+05 1.4030e+05 1.5860e+05 1.7540e+05 1.3160e+05 1.6450e+05 1.1770e+05 1.9710e+05 1.2890e+05
10.3250 1.4660e+05 1.1325e+05 1.9495e+05 1.1550e+05 1.9330e+05 1.3850e+05 1.5530e+05 1.3770e+05 1.5560e+05 1.7210e+05 1.2910e+05 1.6140e+05 1.1550e+05 1.9330e+05 1.2660e+05
10.3750 1.4390e+05 1.1121e+05 1.9117e+05 1.1340e+05 1.8960e+05 1.3600e+05 1.5230e+05 1.3520e+05 1.5260e+05 1.6890e+05 1.2670e+05 1.5830e+05 1.1340e+05 1.8960e+05 1.2430e+05
10.4250 1.4120e+05 1.0915e+05 1.8747e+05 1.1130e+05 1.8590e+05 1.3350e+05 1.4950e+05 1.3260e+05 1.4980e+05 1.6580e+05 1.2430e+05 1.5530e+05 1.1130e+05 1.8590e+05 1.2210e+05
10.4750 1.3860e+05 1.0719e+05 1.8393e+05 1.0930e+05 1.8240e+05 1.3100e+05 1.4670e+05 1.3020e+05 1.4700e+05 1.6270e+05 1.2200e+05 1.5230e+05 1.0930e+05 1.8240e+05 1.1990e+05
10.5250 1.3600e+05 1.0525e+05 1.8040e+05 1.0730e+05 1.7890e+05 1.2860e+05 1.4390e+05 1.2780e+05 1.4430e+05 1.5970e+05 1.1970e+05 1.4950e+05 1.0730e+05 1.7890e+05 1.1780e+05
10.5750 1.3350e+05 1.0341e+05 1.7696e+05 1.0540e+05 1.7550e+05 1.2630e+05 1.4120e+05 1.2550e+05 1.4160e+05 1.5670e+05 1.1750e+05 1.4660e+05 1.0540e+05 1.7550e+05 1.1570e+05
10.6250 1.3110e+05 1.0153e+05 1.7362e+05 1.0350e+05 1.7220e+05 1.2400e+05 1.3860e+05 1.2320e+05 1.3900e+05 1.5390e+05 1.1540e+05 1.4390e+05 1.0350e+05 1.7220e+05 1.1360e+05
10.6750 1.2870e+05 9.9644e+04 1.7037e+05 1.0160e+05 1.6900e+05 1.2170e+05 1.3600e+05 1.2090e+05 1.3640e+05 1.5110e+05 1.1320e+05 1.4120e+05 1.0160e+05 1.6900e+05 1.1160e+05
10.7250 1.2630e+05 9.7887e+04 1.6716e+05 9.9780e+04 1.6580e+05 1.1950e+05 1.3350e+05 1.1870e+05 1.3390e+05 1.4830e+05 1.1120e+05 1.3860e+05 9.9780e+04 1.6580e+05 1.0960e+05
10.7750 1.2400e+05 9.6164e+04 1.6402e+05 9.7990e+04 1.6270e+05 1.1740e+05 1.3100e+05 1.1660e+05 1.3140e+05 1.4560e+05 1.0910e+05 1.3600e+05 9.7990e+04 1.6270e+05 1.0770e+05
10.8250 1.2180e+05 9.4444e+04 1.6097e+05 9.6250e+04 1.5970e+05 1.1530e+05 1.2860e+05 1.1450e+05 1.2900e+05 1.4300e+05 1.0720e+05 1.3350e+05 9.6250e+04 1.5970e+05 1.0580e+05
10.8750 1.1960e+05 9.2752e+04 1.5796e+05 9.4540e+04 1.5670e+05 1.1320e+05 1.2630e+05 1.1240e+05 1.2670e+05 1.4040e+05 1.0520e+05 1.3100e+05 9.4540e+04 1.5670e+05 1.0400e+05
10.9250 1.1740e+05 9.1148e+04 1.5505e+05 9.2870e+04 1.5380e+05 1.1120e+05 1.2400e+05 1.1040e+05 1.2440e+05 1.3790e+05 1.0330e+05 1.2860e+05 9.2870e+04 1.5380e+05 1.0210e+05
10.9750 1.1530e+05 8.9528e+04 1.5210e+05 9.1230e+04 1.5090e+05 1.0920e+05 1.2170e+05 1.0840e+05 1.2210e+05 1.3540e+05 1.0140e+05 1.2620e+05 9.1230e+04 1.5090e+05 1.0040e+05
11.0250 1.1320e+05 8.7996e+04 1.4929e+05 8.9630e+04 1.4810e+05 1.0730e+05 1.1950e+05 1.0650e+05 1.1990e+05 1.3300e+05 9.9620e+04 1.2390e+05 8.9630e+04 1.4810e+05 9.8620e+04
11.0750 1.1120e+05 8.6448e+04 1.4656e+05 8.8060e+04 1.4540e+05 1.0540e+05 1.1730e+05 1.0460e+05 1.1780e+05 1.3060e+05 9.7830e+04 1.2170e+05 8.8060e+04 1.4540e+05 9.6920e+04
11.1250 1.0920e+05 8.4955e+04 1.4394e+05 8.6520e+04 1.4280e+05 1.0350e+05 1.1520e+05 1.0280e+05 1.1570e+05 1.2830e+05 9.6090e+04 1.1950e+05 8.6520e+04 1.4280e+05 9.5250e+04
11.1750 1.0730e+05 8.3452e+04 1.4130e+05 8.5020e+04 1.4020e+05 1.0170e+05 1.1310e+05 1.0090e+05 1.1360e+05 1.2600e+05 9.4380e+04 1.1730e+05 8.5020e+04 1.4020e+05 9.3610e+04
11.2250 1.0540e+05 8.2018e+04 1.3868e+05 8.3540e+04 1.3760e+05 9.9930e+04 1.1110e+05 9.9160e+04 1.1160e+05 1.2370e+05 9.2700e+04 1.1520e+05 8.3540e+04 1.3760e+05 9.2010e+04
11.2750 1.0350e+05 8.0619e+04 1.3617e+05 8.2090e+04 1.3510e+05 9.8190e+04 1.0910e+05 9.7420e+04 1.0960e+05 1.2160e+05 9.1060e+04 1.1310e+05 8.2090e+04 1.3510e+05 9.0440e+04
11.3250 1.0170e+05 7.9231e+04 1.3375e+05 8.0680e+04 1.3270e+05 9.6480e+04 1.0720e+05 9.5720e+04 1.0770e+05 1.1940e+05 8.9450e+04 1.1110e+05 8.0680e+04 1.3270e+05 8.8900e+04
11.3750 9.9900e+04 7.7877e+04 1.3133e+05 7.9290e+04 1.3030e+05 9.4810e+04 1.0530e+05 9.4040e+04 1.0580e+05 1.1730e+05 8.7880e+04 1.0910e+05 7.9290e+04 1.3030e+05 8.7390e+04
11.4250 9.8160e+04 7.6554e+04 1.2890e+05 7.7940e+04 1.2790e+05 9.3170e+04 1.0340e+05 9.2410e+04 1.0390e+05 1.1530e+05 8.6340e+04 1.0720e+05 7.7940e+04 1.2790e+05 8.5910e+04
11.4750 9.6450e+04 7.5240e+04 1.2659e+05 7.6600e+04 1.2560e+05 9.1560e+04 1.0160e+05 9.0800e+04 1.0210e+05 1.1330e+05 8.4830e+04 1.0530e+05 7.6600e+04 1.2560e+05 8.4460e+04
11.5250 9.4770e+04 7.3970e+04 1.2436e+05 7.5300e+04 1.2340e+05 8.9990e+04 9.9820e+04 8.9230e+04 1.0030e+05 1.1130e+05 8.3360e+04 1.0340e+05 7.5300e+04 1.2340e+05 8.3040e+04
11.5750 9.3130e+04 7.2717e+04 1.2214e+05 7.4020e+04 1.2120e+05 8.8450e+04 9.8060e+04 8.7690e+04 9.8560e+04 1.0940e+05 8.1910e+04 1.0160e+05 7.4020e+04 1.2120e+05 8.1640e+04
11.6250 9.1520e+04 7.1494e+04 1.1993e+05 7.2770e+04 1.1900e+05 8.6940e+04 9.6350e+04 8.6180e+04 9.6850e+04 1.0750e+05 8.0490e+04 9.9780e+04 7.2770e+04 1.1900e+05 8.0280e+04
11.6750 8.9940e+04 7.0294e+04 1.1781e+05 7.1540e+04 1.1690e+05 8.5460e+04 9.4670e+04 8.4710e+04 9.5170e+04 1.0560e+05 7.9100e+04 9.8030e+04 7.1540e+04 1.1690e+05 7.8930e+04
11.7250 8.8390e+04 6.9121e+04 1.1579e+05 7.0340e+04 1.1490e+05 8.4010e+04 9.3030e+04 8.3260e+04 9.3530e+04 1.0380e+05 7.7740e+04 9.6310e+04 7.0340e+04 1.1490e+05 7.7620e+04
11.7750 8.6880e+04 6.7962e+04 1.1367e+05 6.9160e+04 1.1280e+05 8.2580e+04 9.1410e+04 8.1840e+04 9.1920e+04 1.0200e+05 7.6410e+04 9.4630e+04 6.9160e+04 1.1280e+05 7.6330e+04
11.8250 8.5400e+04 6.6826e+04 1.1175e+05 6.8000e+04 1.1090e+05 8.1190e+04 8.9840e+04 8.0450e+04 9.0340e+04 1.0030e+05 7.5110e+04 9.2990e+04 6.8000e+04 1.1090e+05 7.5070e+04
11.8750 8.3940e+04 6.5722e+04 1.0974e+05 6.6870e+04 1.0890e+05 7.9820e+04 8.8290e+04 7.9090e+04 8.8800e+04 9.8570e+04 7.3820e+04 9.1370e+04 6.6870e+04 1.0890e+05 7.3830e+04
11.9250 8.2520e+04 6.4632e+04 1.0782e+05 6.5760e+04 1.0700e+05 7.8480e+04 8.6770e+04 7.7750e+04 8.7280e+04 9.6890e+04 7.2570e+04 8.9800e+04 6.5760e+04 1.0700e+05 7.2620e+04
11.9750 8.1120e+04 6.3567e+04 1.0600e+05 6.4670e+04 1.0520e+05 7.7170e+04 8.5290e+04 7.6440e+04 8.5800e+04 9.5250e+04 7.1340e+04 8.8250e+04 6.4670e+04 1.0520e+05 7.1430e+04
12.0250 7.9750e+04 6.2520e+04 1.0409e+05 6.3600e+04 1.0330e+05 7.5880e+04 8.3830e+04 7.5160e+04 8.4340e+04 9.3640e+04 7.0140e+04 8.6730e+04 6.3600e+04 1.0330e+05 7.0260e+04
12.0750 7.8410e+04 6.1489e+04 1.0237e+05 6.2550e+04 1.0160e+05 7.4610e+04 8.2410e+04 7.3900e+04 8.2920e+04 9.2060e+04 6.8960e+04 8.5250e+04 6.2550e+04 1.0160e+05 6.9120e+04
12.1250 7.7100e+04 6.0479e+04 1.0056e+05 6.1520e+04 9.9810e+04 7.3370e+04 8.1010e+04 7.2670e+04 8.1520e+04 9.0520e+04 6.7800e+04 8.3790e+04 6.1520e+04 9.9810e+04 6.7990e+04
12.1750 7.5810e+04 5.9490e+04 9.8830e+04 6.0510e+04 9.8090e+04 7.2160e+04 7.9640e+04 7.1460e+04 8.0150e+04 8.9000e+04 6.6660e+04 8.2370e+04 6.0510e+04 9.8090e+04 6.6890e+04
12.2250 7.4540e+04 5.8525e+04 9.7138e+04 5.9520e+04 9.6410e+04 7.0970e+04 7.8300e+04 7.0280e+04 7.8810e+04 8.7510e+04 6.5550e+04 8.0970e+04 5.9520e+04 9.6410e+04 6.5810e+04
12.2750 7.3300e+04 5.7572e+04 9.5473e+04 5.8550e+04 9.4760e+04 6.9800e+04 7.6980e+04 6.9110e+04 7.7490e+04 8.6060e+04 6.4460e+04 7.9600e+04 5.8550e+04 9.4760e+04 6.4750e+04
12.3250 7.2090e+04 5.6640e+04 9.3847e+04 5.7600e+04 9.3150e+04 6.8660e+04 7.5690e+04 6.7970e+04 7.6200e+04 8.4630e+04 6.3390e+04 7.8260e+04 5.7600e+04 9.3150e+04 6.3710e+04
12.3750 7.0900e+04 5.5729e+04 9.2245e+04 5.6670e+04 9.1560e+04 6.7530e+04 7.4430e+04 6.6860e+04 7.4940e+04 8.3220e+04 6.2350e+04 7.6940e+04 5.6670e+04 9.1560e+04 6.2690e+04
12.4250 6.9730e+04 5.4827e+04 9.0683e+04 5.5750e+04 9.0010e+04 6.6430e+04 7.3190e+04 6.5760e+04 7.3700e+04 8.1850e+04 6.1320e+04 7.5650e+04 5.5750e+04 9.0010e+04 6.1680e+04
12.4750 6.8580e+04 5.3946e+04 8.9150e+04 5.4850e+04 8.8490e+04 6.5350e+04 7.1970e+04 6.4680e+04 7.2480e+04 8.0500e+04 6.0310e+04 7.4390e+04 5.4850e+04 8.8490e+04 6.0700e+04
12.5250 6.7460e+04 5.3083e+04 8.7647e+04 5.3970e+04 8.7000e+04 6.4290e+04 7.0780e+04 6.3630e+04 7.1290e+04 7.9180e+04 5.9320e+04 7.3150e+04 5.3970e+04 8.7000e+04 5.9730e+04
12.5750 6.6360e+04 5.2237e+04 8.6173e+04 5.3110e+04 8.5540e+04 6.3250e+04 6.9610e+04 6.2590e+04 7.0120e+04 7.7880e+04 5.8350e+04 7.1930e+04 5.3110e+04 8.5540e+04 5.8790e+04
12.6250 6.5280e+04 5.1405e+04 8.4730e+04 5.2260e+04 8.4110e+04 6.2230e+04 6.8460e+04 6.1580e+04 6.8970e+04 7.6610e+04 5.7400e+04 7.0740e+04 5.2260e+04 8.4110e+04 5.7850e+04
12.6750 6.4210e+04 5.0594e+04 8.3311e+04 5.1430e+04 8.2700e+04 6.1230e+04 6.7340e+04 6.0580e+04 6.7840e+04 7.5360e+04 5.6470e+04 6.9570e+04 5.1430e+04 8.2700e+04 5.6940e+04
12.7250 6.3170e+04 4.9790e+04 8.1921e+04 5.0610e+04 8.1320e+04 6.0250e+04 6.6240e+04 5.9600e+04 6.6740e+04 7.4140e+04 5.5550e+04 6.8420e+04 5.0610e+04 8.1320e+04 5.6040e+04
12.7750 6.2150e+04 4.9006e+04 8.0560e+04 4.9810e+04 7.9970e+04 5.9280e+04 6.5160e+04 5.8650e+04 6.5660e+04 7.2940e+04 5.4660e+04 6.7300e+04 4.9810e+04 7.9970e+04 5.5170e+04
12.8250 6.1150e+04 4.8232e+04 7.9226e+04 4.9020e+04 7.8650e+04 5.8340e+04 6.4090e+04 5.7710e+04 6.4590e+04 7.1760e+04 5.3780e+04 6.6190e+04 4.9020e+04 7.8650e+04 5.4300e+04
12.8750 6.0170e+04 4.7474e+04 7.7915e+04 4.8250e+04 7.7350e+04 5.7410e+04 6.3050e+04 5.6780e+04 6.3550e+04 7.0600e+04 5.2910e+04 6.5110e+04 4.8250e+04 7.7350e+04 5.3450e+04
12.9250 5.9200e+04 4.6733e+04 7.6637e+04 4.7490e+04 7.6080e+04 5.6500e+04 6.2030e+04 5.5880e+04 6.2530e+04 6.9460e+04 5.2070e+04 6.4050e+04 4.7490e+04 7.6080e+04 5.2620e+04
12.9750 5.8260e+04 4.6005e+04 7.5375e+04 4.6750e+04 7.4830e+04 5.5610e+04 6.1030e+04 5.4990e+04 6.1530e+04 6.8350e+04 5.1230e+04 6.3010e+04 4.6750e+04 7.4830e+04 5.1800e+04
13.0250 5.7330e+04 4.5289e+04 7.4135e+04 4.6020e+04 7.3600e+04 5.4730e+04 6.0050e+04 5.4120e+04 6.0540e+04 6.7260e+04 5.0420e+04 6.1990e+04 4.6020e+04 7.3600e+04 5.1000e+04
13.0750 5.6420e+04 4.4582e+04 7.2925e+04 4.5300e+04 7.2400e+04 5.3870e+04 5.9080e+04 5.3260e+04 5.9580e+04 6.6190e+04 4.9620e+04 6.0990e+04 4.5300e+04 7.2400e+04 5.0220e+04
13.1250 5.5520e+04 4.3896e+04 7.1738e+04 4.4600e+04 7.1220e+04 5.3020e+04 5.8140e+04 5.2420e+04 5.8630e+04 6.5140e+04 4.8830e+04 6.0010e+04 4.4600e+04 7.1220e+04 4.9440e+04
13.1750 5.4650e+04 4.3218e+04 7.0566e+04 4.3910e+04 7.0060e+04 5.2190e+04 5.7210e+04 5.1600e+04 5.7700e+04 6.4100e+04 4.8060e+04 5.9040e+04 4.3910e+04 7.0060e+04 4.8680e+04
13.2250 5.3780e+04 4.2555e+04 6.9428e+04 4.3230e+04 6.8930e+04 5.1380e+04 5.6300e+04 5.0790e+04 5.6780e+04 6.3090e+04 4.7300e+04 5.8100e+04 4.3230e+04 6.8930e+04 4.7940e+04
13.2750 5.2940e+04 4.1894e+04 6.8309e+04 4.2560e+04 6.7820e+04 5.0580e+04 5.5410e+04 4.9990e+04 5.5890e+04 6.2090e+04 4.6560e+04 5.7170e+04 4.2560e+04 6.7820e+04 4.7200e+04
13.3250 5.2110e+04 4.1257e+04 6.7210e+04 4.1910e+04 6.6730e+04 4.9800e+04 5.4530e+04 4.9210e+04 5.5010e+04 6.1120e+04 4.5830e+04 5.6260e+04 4.1910e+04 6.6730e+04 4.6480e+04
13.3750 5.1300e+04 4.0627e+04 6.6121e+04 4.1270e+04 6.5650e+04 4.9020e+04 5.3670e+04 4.8450e+04 5.4150e+04 6.0160e+04 4.5120e+04 5.5360e+04 4.1270e+04 6.5650e+04 4.5780e+04
13.4250 5.0500e+04 4.0008e+04 6.5061e+04 4.0640e+04 6.4600e+04 4.8270e+04 5.2820e+04 4.7690e+04 5.3300e+04 5.9220e+04 4.4410e+04 5.4490e+04 4.0640e+04 6.4600e+04 4.5080e+04
13.4750 4.9710e+04 3.9402e+04 6.4025e+04 4.0020e+04 6.3570e+04 4.7520e+04 5.1990e+04 4.6960e+04 5.2470e+04 5.8290e+04 4.3720e+04 5.3630e+04 4.0020e+04 6.3570e+04 4.4400e+04
13.5250 4.8940e+04 3.8802e+04 6.3006e+04 3.9410e+04 6.2560e+04 4.6790e+04 5.1180e+04 4.6230e+04 5.1650e+04 5.7390e+04 4.3050e+04 5.2780e+04 3.9410e+04 6.2560e+04 4.3730e+04
13.5750 4.8180e+04 3.8216e+04 6.2000e+04 3.8810e+04 6.1560e+04 4.6080e+04 5.0380e+04 4.5520e+04 5.0850e+04 5.6490e+04 4.2380e+04 5.1950e+04 3.8810e+04 6.1560e+04 4.3070e+04
13.6250 4.7440e+04 3.7643e+04 6.1021e+04 3.8230e+04 6.0590e+04 4.5370e+04 4.9600e+04 4.4820e+04 5.0060e+04 5.5620e+04 4.1730e+04 5.1140e+04 3.8230e+04 6.0590e+04 4.2430e+04
13.6750 4.6710e+04 3.7074e+04 6.0055e+04 3.7650e+04 5.9630e+04 4.4680e+04 4.8830e+04 4.4130e+04 4.9290e+04 5.4760e+04 4.1090e+04 5.0340e+04 3.7650e+04 5.9630e+04 4.1790e+04
13.7250 4.5990e+04 3.6526e+04 5.9107e+04 3.7090e+04 5.8690e+04 4.4000e+04 4.8070e+04 4.3460e+04 4.8530e+04 5.3910e+04 4.0460e+04 4.9550e+04 3.7090e+04 5.8690e+04 4.1170e+04
13.7750 4.5290e+04 3.5977e+04 5.8178e+04 3.6530e+04 5.7770e+04 4.3340e+04 4.7330e+04 4.2800e+04 4.7780e+04 5.3090e+04 3.9840e+04 4.8780e+04 3.6530e+04 5.7770e+04 4.0560e+04
13.8250 4.4600e+04 3.5435e+04 5.7261e+04 3.5980e+04 5.6860e+04 4.2680e+04 4.6600e+04 4.2150e+04 4.7050e+04 5.2270e+04 3.9230e+04 4.8030e+04 3.5980e+04 5.6860e+04 3.9950e+04
13.8750 4.3920e+04 3.4915e+04 5.6364e+04 3.5450e+04 5.5970e+04 4.2040e+04 4.5880e+04 4.1510e+04 4.6330e+04 5.1470e+04 3.8640e+04 4.7280e+04 3.5450e+04 5.5970e+04 3.9360e+04
13.9250 4.3250e+04 3.4396e+04 5.5490e+04 3.4920e+04 5.5100e+04 4.1410e+04 4.5180e+04 4.0880e+04 4.5630e+04 5.0690e+04 3.8050e+04 4.6560e+04 3.4920e+04 5.5100e+04 3.8780e+04
13.9750 4.2600e+04 3.3885e+04 5.4630e+04 3.4400e+04 5.4250e+04 4.0790e+04 4.4490e+04 4.0270e+04 4.4930e+04 4.9920e+04 3.7480e+04 4.5840e+04 3.4400e+04 5.4250e+04 3.8210e+04
14.0250 4.1950e+04 3.3386e+04 5.3776e+04 3.3890e+04 5.3400e+04 4.0180e+04 4.3810e+04 3.9660e+04 4.4250e+04 4.9160e+04 3.6910e+04 4.5140e+04 3.3890e+04 5.3400e+04 3.7650e+04
14.0750 4.1320e+04 3.2895e+04 5.2948e+04 3.3390e+04 5.2580e+04 3.9580e+04 4.3140e+04 3.9070e+04 4.3580e+04 4.8420e+04 3.6360e+04 4.4450e+04 3.3390e+04 5.2580e+04 3.7100e+04
14.1250 4.0700e+04 3.2412e+04 5.2124e+04 3.2900e+04 5.1760e+04 3.8990e+04 4.2490e+04 3.8480e+04 4.2930e+04 4.7690e+04 3.5810e+04 4.3770e+04 3.2900e+04 5.1760e+04 3.6550e+04
14.1750 4.0090e+04 3.1932e+04 5.1327e+04 3.2410e+04 5.0970e+04 3.8410e+04 4.1850e+04 3.7910e+04 4.2280e+04 4.6970e+04 3.5270e+04 4.3100e+04 3.2410e+04 5.0970e+04 3.6020e+04
14.2250 3.9490e+04 3.1468e+04 5.0541e+04 3.1940e+04 5.0190e+04 3.7840e+04 4.1210e+04 3.7340e+04 4.1650e+04 4.6260e+04 3.4750e+04 4.2450e+04 3.1940e+04 5.0190e+04 3.5500e+04
14.2750 3.8910e+04 3.1004e+04 4.9762e+04 3.1470e+04 4.9420e+04 3.7280e+04 4.0600e+04 3.6790e+04 4.1020e+04 4.5570e+04 3.4230e+04 4.1810e+04 3.1470e+04 4.9420e+04 3.4980e+04
14.3250 3.8330e+04 3.0551e+04 4.8997e+04 3.1010e+04 4.8660e+04 3.6730e+04 3.9990e+04 3.6240e+04 4.0410e+04 4.4890e+04 3.3720e+04 4.1180e+04 3.1010e+04 4.8660e+04 3.4470e+04
14.3750 3.7760e+04 3.0111e+04 4.8252e+04 3.0560e+04 4.7920e+04 3.6190e+04 3.9390e+04 3.5710e+04 3.9810e+04 4.4220e+04 3.3220e+04 4.0560e+04 3.0560e+04 4.7920e+04 3.3970e+04
14.4250 3.7200e+04 2.9678e+04 4.7517e+04 3.0120e+04 4.7190e+04 3.5660e+04 3.8800e+04 3.5180e+04 3.9220e+04 4.3560e+04 3.2730e+04 3.9950e+04 3.0120e+04 4.7190e+04 3.3480e+04
14.4750 3.6650e+04 2.9255e+04 4.6802e+04 2.9690e+04 4.6480e+04 3.5140e+04 3.8220e+04 3.4660e+04 3.8640e+04 4.2920e+04 3.2250e+04 3.9350e+04 2.9690e+04 4.6480e+04 3.3000e+04
14.5250 3.6110e+04 2.8836e+04 4.6086e+04 2.9260e+04 4.5770e+04 3.4630e+04 3.7650e+04 3.4160e+04 3.8070e+04 4.2280e+04 3.1780e+04 3.8760e+04 2.9260e+04 4.5770e+04 3.2530e+04
14.5750 3.5580e+04 2.8421e+04 4.5393e+04 2.8840e+04 4.5080e+04 3.4120e+04 3.7100e+04 3.3660e+04 3.7510e+04 4.1660e+04 3.1310e+04 3.8180e+04 2.8840e+04 4.5080e+04 3.2060e+04
14.6250 3.5060e+04 2.8010e+04 4.4715e+04 2.8420e+04 4.4410e+04 3.3630e+04 3.6550e+04 3.3170e+04 3.6950e+04 4.1050e+04 3.0860e+04 3.7620e+04 2.8420e+04 4.4410e+04 3.1610e+04
14.6750 3.4550e+04 2.7613e+04 4.4039e+04 2.8020e+04 4.3740e+04 3.3140e+04 3.6010e+04 3.2680e+04 3.6410e+04 4.0440e+04 3.0410e+04 3.7060e+04 2.8020e+04 4.3740e+04 3.1160e+04
14.7250 3.4040e+04 2.7223e+04 4.3387e+04 2.7620e+04 4.3090e+04 3.2660e+04 3.5480e+04 3.2210e+04 3.5880e+04 3.9850e+04 2.9960e+04 3.6510e+04 2.7620e+04 4.3090e+04 3.0710e+04
14.7750 3.3550e+04 2.6827e+04 4.2731e+04 2.7220e+04 4.2440e+04 3.2190e+04 3.4960e+04 3.1740e+04 3.5360e+04 3.9270e+04 2.9530e+04 3.5970e+04 2.7220e+04 4.2440e+04 3.0280e+04
14.8250 3.3060e+04 2.6448e+04 4.2097e+04 2.6830e+04 4.1810e+04 3.1730e+04 3.4450e+04 3.1290e+04 3.4840e+04 3.8700e+04 2.9100e+04 3.5440e+04 2.6830e+04 4.1810e+04 2.9850e+04
14.8750 3.2590e+04 2.6072e+04 4.1469e+04 2.6450e+04 4.1190e+04 3.1280e+04 3.3940e+04 3.0840e+04 3.4340e+04 3.8130e+04 2.8680e+04 3.4920e+04 2.6450e+04 4.1190e+04 2.9430e+04
14.9250 3.2120e+04 2.5706e+04 4.0855e+04 2.6080e+04 4.0580e+04 3.0830e+04 3.3450e+04 3.0390e+04 3.3840e+04 3.7580e+04 2.8270e+04 3.4410e+04 2.6080e+04 4.0580e+04 2.9020e+04
14.9750 3.1650e+04 2.5347e+04 4.0252e+04 2.5710e+04 3.9980e+04 3.0390e+04 3.2960e+04 2.9960e+04 3.3350e+04 3.7040e+04 2.7860e+04 3.3910e+04 2.5710e+04 3.9980e+04 2.8610e+04
15.0250 3.1200e+04 2.4991e+04 3.9657e+04 2.5350e+04 3.9390e+04 2.9960e+04 3.2490e+04 2.9530e+04 3.2870e+04 3.6500e+04 2.7460e+04 3.3410e+04 2.5350e+04 3.9390e+04 2.8210e+04
15.0750 3.0750e+04 2.4638e+04 3.9075e+04 2.4990e+04 3.8810e+04 2.9530e+04 3.2020e+04 2.9110e+04 3.2400e+04 3.5980e+04 2.7070e+04 3.2930e+04 2.4990e+04 3.8810e+04 2.7820e+04
15.1250 3.0310e+04 2.4292e+04 3.8502e+04 2.4640e+04 3.8240e+04 2.9110e+04 3.1560e+04 2.8690e+04 3.1940e+04 3.5460e+04 2.6690e+04 3.2450e+04 2.4640e+04 3.8240e+04 2.7430e+04
15.1750 2.9880e+04 2.3959e+04 3.7935e+04 2.4300e+04 3.7680e+04 2.8700e+04 3.1100e+04 2.8290e+04 3.1480e+04 3.4950e+04 2.6310e+04 3.1980e+04 2.4300e+04 3.7680e+04 2.7050e+04
15.2250 2.9460e+04 2.3621e+04 3.7380e+04 2.3960e+04 3.7130e+04 2.8300e+04 3.0660e+04 2.7880e+04 3.1030e+04 3.4450e+04 2.5930e+04 3.1520e+04 2.3960e+04 3.7130e+04 2.6670e+04
15.2750 2.9040e+04 2.3298e+04 3.6837e+04 2.3630e+04 3.6590e+04 2.7900e+04 3.0220e+04 2.7490e+04 3.0590e+04 3.3960e+04 2.5570e+04 3.1070e+04 2.3630e+04 3.6590e+04 2.6300e+04
15.3250 2.8630e+04 2.2973e+04 3.6302e+04 2.3300e+04 3.6060e+04 2.7510e+04 2.9790e+04 2.7100e+04 3.0150e+04 3.3480e+04 2.5210e+04 3.0620e+04 2.3300e+04 3.6060e+04 2.5940e+04
15.3750 2.8230e+04 2.2656e+04 3.5777e+04 2.2980e+04 3.5540e+04 2.7120e+04 2.9360e+04 2.6720e+04 2.9730e+04 3.3000e+04 2.4850e+04 3.0180e+04 2.2980e+04 3.5540e+04 2.5580e+04
15.4250 2.7830e+04 2.2345e+04 3.5254e+04 2.2660e+04 3.5020e+04 2.6750e+04 2.8940e+04 2.6350e+04 2.9310e+04 3.2530e+04 2.4500e+04 2.9750e+04 2.2660e+04 3.5020e+04 2.5230e+04
15.4750 2.7440e+04 2.2038e+04 3.4749e+04 2.2350e+04 3.4520e+04 2.6370e+04 2.8530e+04 2.5980e+04 2.8890e+04 3.2070e+04 2.4160e+04 2.9330e+04 2.2350e+04 3.4520e+04 2.4880e+04
15.5250 2.7050e+04 2.1737e+04 3.4249e+04 2.2040e+04 3.4020e+04 2.6010e+04 2.8130e+04 2.5620e+04 2.8490e+04 3.1620e+04 2.3820e+04 2.8910e+04 2.2040e+04 3.4020e+04 2.4540e+04
15.5750 2.6680e+04 2.1438e+04 3.3752e+04 2.1740e+04 3.3530e+04 2.5650e+04 2.7730e+04 2.5260e+04 2.8090e+04 3.1180e+04 2.3490e+04 2.8500e+04 2.1740e+04 3.3530e+04 2.4210e+04
