# FONLL heavy quark hadroproduction cross section, calculated on Fri Mar 12 22:30:35 CET 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.05
# ptmax = 149.95
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
79.8500 6.5990e+01 5.8133e+01 7.4284e+01 5.8671e+01 7.3775e+01 6.5369e+01 6.6605e+01 6.3201e+01 6.8783e+01 7.2850e+01 5.9267e+01 6.6829e+01 5.8671e+01 7.3775e+01 6.5153e+01
79.9500 6.5527e+01 5.7727e+01 7.3758e+01 5.8261e+01 7.3253e+01 6.4911e+01 6.6136e+01 6.2756e+01 6.8301e+01 7.2336e+01 5.8851e+01 6.6357e+01 5.8261e+01 7.3253e+01 6.4698e+01
80.0500 6.5067e+01 5.7324e+01 7.3237e+01 5.7856e+01 7.2734e+01 6.4456e+01 6.5672e+01 6.2314e+01 6.7823e+01 7.1825e+01 5.8439e+01 6.5889e+01 5.7856e+01 7.2734e+01 6.4247e+01
80.1500 6.4611e+01 5.6924e+01 7.2720e+01 5.7453e+01 7.2220e+01 6.4004e+01 6.5211e+01 6.1876e+01 6.7349e+01 7.1319e+01 5.8029e+01 6.5425e+01 5.7453e+01 7.2220e+01 6.3800e+01
80.2500 6.4158e+01 5.6528e+01 7.2207e+01 5.7054e+01 7.1710e+01 6.3557e+01 6.4754e+01 6.1441e+01 6.6879e+01 7.0817e+01 5.7623e+01 6.4965e+01 5.7054e+01 7.1710e+01 6.3356e+01
80.3500 6.3710e+01 5.6135e+01 7.1698e+01 5.6657e+01 7.1204e+01 6.3113e+01 6.4300e+01 6.1010e+01 6.6412e+01 7.0319e+01 5.7221e+01 6.4508e+01 5.6657e+01 7.1204e+01 6.2916e+01
80.4500 6.3264e+01 5.5745e+01 7.1193e+01 5.6264e+01 7.0702e+01 6.2672e+01 6.3851e+01 6.0582e+01 6.5949e+01 6.9825e+01 5.6821e+01 6.4056e+01 5.6264e+01 7.0702e+01 6.2479e+01
80.5500 6.2823e+01 5.5358e+01 7.0693e+01 5.5874e+01 7.0204e+01 6.2235e+01 6.3404e+01 6.0158e+01 6.5490e+01 6.9335e+01 5.6425e+01 6.3606e+01 5.5874e+01 7.0204e+01 6.2045e+01
80.6500 6.2385e+01 5.4974e+01 7.0196e+01 5.5487e+01 6.9710e+01 6.1802e+01 6.2962e+01 5.9737e+01 6.5035e+01 6.8848e+01 5.6032e+01 6.3161e+01 5.5487e+01 6.9710e+01 6.1615e+01
80.7500 6.1950e+01 5.4593e+01 6.9704e+01 5.5103e+01 6.9221e+01 6.1372e+01 6.2523e+01 5.9320e+01 6.4583e+01 6.8366e+01 5.5642e+01 6.2719e+01 5.5103e+01 6.9221e+01 6.1189e+01
80.8500 6.1519e+01 5.4215e+01 6.9215e+01 5.4723e+01 6.8735e+01 6.0945e+01 6.2087e+01 5.8906e+01 6.4135e+01 6.7888e+01 5.5255e+01 6.2280e+01 5.4723e+01 6.8735e+01 6.0766e+01
80.9500 6.1091e+01 5.3840e+01 6.8731e+01 5.4345e+01 6.8253e+01 6.0522e+01 6.1655e+01 5.8495e+01 6.3691e+01 6.7413e+01 5.4871e+01 6.1845e+01 5.4345e+01 6.8253e+01 6.0346e+01
81.0500 6.0667e+01 5.3468e+01 6.8250e+01 5.3970e+01 6.7775e+01 6.0102e+01 6.1226e+01 5.8087e+01 6.3250e+01 6.6943e+01 5.4490e+01 6.1414e+01 5.3970e+01 6.7775e+01 5.9929e+01
81.1500 6.0246e+01 5.3099e+01 6.7773e+01 5.3598e+01 6.7300e+01 5.9686e+01 6.0801e+01 5.7683e+01 6.2812e+01 6.6476e+01 5.4112e+01 6.0986e+01 5.3598e+01 6.7300e+01 5.9516e+01
81.2500 5.9829e+01 5.2733e+01 6.7300e+01 5.3230e+01 6.6830e+01 5.9273e+01 6.0379e+01 5.7282e+01 6.2378e+01 6.6012e+01 5.3737e+01 6.0561e+01 5.3230e+01 6.6830e+01 5.9106e+01
81.3500 5.9414e+01 5.2370e+01 6.6831e+01 5.2864e+01 6.6364e+01 5.8863e+01 5.9961e+01 5.6884e+01 6.1948e+01 6.5553e+01 5.3366e+01 6.0140e+01 5.2864e+01 6.6364e+01 5.8700e+01
81.4500 5.9004e+01 5.2010e+01 6.6365e+01 5.2501e+01 6.5901e+01 5.8456e+01 5.9545e+01 5.6489e+01 6.1520e+01 6.5097e+01 5.2997e+01 5.9722e+01 5.2501e+01 6.5901e+01 5.8296e+01
81.5500 5.8596e+01 5.1652e+01 6.5904e+01 5.2140e+01 6.5441e+01 5.8053e+01 5.9134e+01 5.6097e+01 6.1097e+01 6.4645e+01 5.2631e+01 5.9307e+01 5.2140e+01 6.5441e+01 5.7896e+01
81.6500 5.8191e+01 5.1298e+01 6.5446e+01 5.1783e+01 6.4986e+01 5.7653e+01 5.8725e+01 5.5709e+01 6.0676e+01 6.4196e+01 5.2268e+01 5.8896e+01 5.1783e+01 6.4986e+01 5.7499e+01
81.7500 5.7790e+01 5.0946e+01 6.4991e+01 5.1428e+01 6.4534e+01 5.7256e+01 5.8320e+01 5.5323e+01 6.0259e+01 6.3751e+01 5.1908e+01 5.8488e+01 5.1428e+01 6.4534e+01 5.7105e+01
81.8500 5.7392e+01 5.0597e+01 6.4541e+01 5.1076e+01 6.4086e+01 5.6862e+01 5.7917e+01 5.4941e+01 5.9846e+01 6.3310e+01 5.1550e+01 5.8083e+01 5.1076e+01 6.4086e+01 5.6714e+01
81.9500 5.6997e+01 5.0250e+01 6.4093e+01 5.0727e+01 6.3641e+01 5.6471e+01 5.7519e+01 5.4562e+01 5.9435e+01 6.2872e+01 5.1196e+01 5.7682e+01 5.0727e+01 6.3641e+01 5.6326e+01
82.0500 5.6605e+01 4.9907e+01 6.3650e+01 5.0381e+01 6.3200e+01 5.6083e+01 5.7123e+01 5.4185e+01 5.9028e+01 6.2437e+01 5.0844e+01 5.7283e+01 5.0381e+01 6.3200e+01 5.5941e+01
82.1500 5.6217e+01 4.9566e+01 6.3210e+01 5.0037e+01 6.2762e+01 5.5699e+01 5.6730e+01 5.3812e+01 5.8624e+01 6.2006e+01 5.0495e+01 5.6888e+01 5.0037e+01 6.2762e+01 5.5559e+01
82.2500 5.5831e+01 4.9227e+01 6.2773e+01 4.9697e+01 6.2328e+01 5.5317e+01 5.6340e+01 5.3441e+01 5.8223e+01 6.1579e+01 5.0149e+01 5.6496e+01 4.9697e+01 6.2328e+01 5.5180e+01
82.3500 5.5448e+01 4.8892e+01 6.2340e+01 4.9358e+01 6.1898e+01 5.4938e+01 5.5954e+01 5.3074e+01 5.7825e+01 6.1154e+01 4.9806e+01 5.6107e+01 4.9358e+01 6.1898e+01 5.4804e+01
82.4500 5.5069e+01 4.8559e+01 6.1910e+01 4.9023e+01 6.1470e+01 5.4562e+01 5.5570e+01 5.2709e+01 5.7431e+01 6.0733e+01 4.9465e+01 5.5721e+01 4.9023e+01 6.1470e+01 5.4431e+01
82.5500 5.4692e+01 4.8228e+01 6.1484e+01 4.8690e+01 6.1046e+01 5.4190e+01 5.5190e+01 5.2347e+01 5.7039e+01 6.0316e+01 4.9127e+01 5.5338e+01 4.8690e+01 6.1046e+01 5.4062e+01
82.6500 5.4318e+01 4.7900e+01 6.1061e+01 4.8359e+01 6.0626e+01 5.3820e+01 5.4812e+01 5.1988e+01 5.6651e+01 5.9901e+01 4.8791e+01 5.4959e+01 4.8359e+01 6.0626e+01 5.3694e+01
82.7500 5.3948e+01 4.7575e+01 6.0642e+01 4.8031e+01 6.0209e+01 5.3453e+01 5.4438e+01 5.1632e+01 5.6266e+01 5.9490e+01 4.8458e+01 5.4582e+01 4.8031e+01 6.0209e+01 5.3330e+01
82.8500 5.3580e+01 4.7252e+01 6.0226e+01 4.7706e+01 5.9795e+01 5.3089e+01 5.4066e+01 5.1278e+01 5.5883e+01 5.9083e+01 4.8128e+01 5.4208e+01 4.7706e+01 5.9795e+01 5.2969e+01
82.9500 5.3215e+01 4.6932e+01 5.9813e+01 4.7383e+01 5.9384e+01 5.2728e+01 5.3697e+01 5.0928e+01 5.5504e+01 5.8678e+01 4.7800e+01 5.3837e+01 4.7383e+01 5.9384e+01 5.2610e+01
83.0500 5.2853e+01 4.6614e+01 5.9403e+01 4.7063e+01 5.8977e+01 5.2369e+01 5.3332e+01 5.0580e+01 5.5128e+01 5.8277e+01 4.7475e+01 5.3469e+01 4.7063e+01 5.8977e+01 5.2254e+01
83.1500 5.2493e+01 4.6299e+01 5.8997e+01 4.6745e+01 5.8572e+01 5.2014e+01 5.2969e+01 5.0234e+01 5.4754e+01 5.7879e+01 4.7153e+01 5.3104e+01 4.6745e+01 5.8572e+01 5.1901e+01
83.2500 5.2137e+01 4.5986e+01 5.8593e+01 4.6430e+01 5.8171e+01 5.1661e+01 5.2608e+01 4.9892e+01 5.4384e+01 5.7483e+01 4.6833e+01 5.2741e+01 4.6430e+01 5.8171e+01 5.1550e+01
83.3500 5.1783e+01 4.5675e+01 5.8193e+01 4.6117e+01 5.7773e+01 5.1311e+01 5.2251e+01 4.9552e+01 5.4016e+01 5.7091e+01 4.6515e+01 5.2382e+01 4.6117e+01 5.7773e+01 5.1203e+01
83.4500 5.1432e+01 4.5367e+01 5.7796e+01 4.5806e+01 5.7379e+01 5.0963e+01 5.1897e+01 4.9215e+01 5.3651e+01 5.6702e+01 4.6200e+01 5.2025e+01 4.5806e+01 5.7379e+01 5.0858e+01
83.5500 5.1084e+01 4.5061e+01 5.7402e+01 4.5498e+01 5.6987e+01 5.0618e+01 5.1545e+01 4.8880e+01 5.3289e+01 5.6316e+01 4.5888e+01 5.1671e+01 4.5498e+01 5.6987e+01 5.0516e+01
83.6500 5.0738e+01 4.4758e+01 5.7012e+01 4.5192e+01 5.6598e+01 5.0276e+01 5.1196e+01 4.8548e+01 5.2930e+01 5.5933e+01 4.5577e+01 5.1320e+01 4.5192e+01 5.6598e+01 5.0176e+01
83.7500 5.0395e+01 4.4457e+01 5.6624e+01 4.4889e+01 5.6213e+01 4.9937e+01 5.0849e+01 4.8219e+01 5.2574e+01 5.5553e+01 4.5269e+01 5.0972e+01 4.4889e+01 5.6213e+01 4.9839e+01
83.8500 5.0055e+01 4.4158e+01 5.6239e+01 4.4588e+01 5.5830e+01 4.9600e+01 5.0506e+01 4.7892e+01 5.2220e+01 5.5176e+01 4.4964e+01 5.0626e+01 4.4588e+01 5.5830e+01 4.9504e+01
83.9500 4.9718e+01 4.3861e+01 5.5857e+01 4.4289e+01 5.5451e+01 4.9266e+01 5.0165e+01 4.7568e+01 5.1869e+01 5.4803e+01 4.4661e+01 5.0283e+01 4.4289e+01 5.5451e+01 4.9172e+01
84.0500 4.9383e+01 4.3567e+01 5.5479e+01 4.3993e+01 5.5074e+01 4.8934e+01 4.9827e+01 4.7246e+01 5.1521e+01 5.4431e+01 4.4360e+01 4.9943e+01 4.3993e+01 5.5074e+01 4.8843e+01
84.1500 4.9050e+01 4.3275e+01 5.5103e+01 4.3699e+01 5.4700e+01 4.8605e+01 4.9491e+01 4.6926e+01 5.1176e+01 5.4063e+01 4.4062e+01 4.9605e+01 4.3699e+01 5.4700e+01 4.8516e+01
84.2500 4.8720e+01 4.2986e+01 5.4730e+01 4.3407e+01 5.4330e+01 4.8279e+01 4.9158e+01 4.6609e+01 5.0833e+01 5.3698e+01 4.3766e+01 4.9270e+01 4.3407e+01 5.4330e+01 4.8192e+01
84.3500 4.8393e+01 4.2698e+01 5.4360e+01 4.3117e+01 5.3962e+01 4.7955e+01 4.8827e+01 4.6295e+01 5.0493e+01 5.3335e+01 4.3472e+01 4.8938e+01 4.3117e+01 5.3962e+01 4.7870e+01
84.4500 4.8068e+01 4.2413e+01 5.3993e+01 4.2829e+01 5.3597e+01 4.7633e+01 4.8499e+01 4.5983e+01 5.0155e+01 5.2975e+01 4.3180e+01 4.8608e+01 4.2829e+01 5.3597e+01 4.7550e+01
84.5500 4.7746e+01 4.2130e+01 5.3629e+01 4.2544e+01 5.3234e+01 4.7314e+01 4.8173e+01 4.5673e+01 4.9820e+01 5.2618e+01 4.2891e+01 4.8280e+01 4.2544e+01 5.3234e+01 4.7233e+01
84.6500 4.7426e+01 4.1849e+01 5.3267e+01 4.2261e+01 5.2875e+01 4.6998e+01 4.7850e+01 4.5366e+01 4.9488e+01 5.2264e+01 4.2603e+01 4.7955e+01 4.2261e+01 5.2875e+01 4.6919e+01
84.7500 4.7109e+01 4.1570e+01 5.2909e+01 4.1980e+01 5.2519e+01 4.6684e+01 4.7530e+01 4.5061e+01 4.9158e+01 5.1913e+01 4.2319e+01 4.7633e+01 4.1980e+01 5.2519e+01 4.6607e+01
84.8500 4.6794e+01 4.1293e+01 5.2553e+01 4.1701e+01 5.2165e+01 4.6372e+01 4.7212e+01 4.4758e+01 4.8831e+01 5.1564e+01 4.2036e+01 4.7313e+01 4.1701e+01 5.2165e+01 4.6297e+01
84.9500 4.6481e+01 4.1019e+01 5.2200e+01 4.1424e+01 5.1814e+01 4.6063e+01 4.6896e+01 4.4458e+01 4.8506e+01 5.1218e+01 4.1755e+01 4.6996e+01 4.1424e+01 5.1814e+01 4.5990e+01
85.0500 4.6171e+01 4.0746e+01 5.1850e+01 4.1150e+01 5.1465e+01 4.5756e+01 4.6583e+01 4.4160e+01 4.8184e+01 5.0874e+01 4.1477e+01 4.6681e+01 4.1150e+01 5.1465e+01 4.5685e+01
85.1500 4.5863e+01 4.0476e+01 5.1502e+01 4.0877e+01 5.1119e+01 4.5451e+01 4.6272e+01 4.3864e+01 4.7864e+01 5.0533e+01 4.1200e+01 4.6368e+01 4.0877e+01 5.1119e+01 4.5382e+01
85.2500 4.5558e+01 4.0207e+01 5.1157e+01 4.0607e+01 5.0776e+01 4.5149e+01 4.5964e+01 4.3571e+01 4.7546e+01 5.0195e+01 4.0926e+01 4.6058e+01 4.0607e+01 5.0776e+01 4.5081e+01
85.3500 4.5255e+01 3.9941e+01 5.0815e+01 4.0338e+01 5.0436e+01 4.4849e+01 4.5658e+01 4.3280e+01 4.7231e+01 4.9860e+01 4.0654e+01 4.5750e+01 4.0338e+01 5.0436e+01 4.4783e+01
85.4500 4.4954e+01 3.9677e+01 5.0475e+01 4.0072e+01 5.0098e+01 4.4551e+01 4.5354e+01 4.2991e+01 4.6919e+01 4.9527e+01 4.0384e+01 4.5445e+01 4.0072e+01 5.0098e+01 4.4487e+01
85.5500 4.4656e+01 3.9414e+01 5.0138e+01 3.9808e+01 4.9763e+01 4.4255e+01 4.5053e+01 4.2704e+01 4.6608e+01 4.9196e+01 4.0116e+01 4.5142e+01 3.9808e+01 4.9763e+01 4.4194e+01
85.6500 4.4359e+01 3.9154e+01 4.9803e+01 3.9545e+01 4.9430e+01 4.3962e+01 4.4753e+01 4.2419e+01 4.6301e+01 4.8868e+01 3.9850e+01 4.4841e+01 3.9545e+01 4.9430e+01 4.3902e+01
85.7500 4.4065e+01 3.8895e+01 4.9471e+01 3.9285e+01 4.9100e+01 4.3671e+01 4.4456e+01 4.2137e+01 4.5995e+01 4.8543e+01 3.9586e+01 4.4542e+01 3.9285e+01 4.9100e+01 4.3613e+01
85.8500 4.3774e+01 3.8639e+01 4.9142e+01 3.9026e+01 4.8773e+01 4.3382e+01 4.4162e+01 4.1857e+01 4.5692e+01 4.8220e+01 3.9324e+01 4.4246e+01 3.9026e+01 4.8773e+01 4.3326e+01
85.9500 4.3484e+01 3.8385e+01 4.8815e+01 3.8770e+01 4.8447e+01 4.3096e+01 4.3870e+01 4.1579e+01 4.5391e+01 4.7899e+01 3.9064e+01 4.3952e+01 3.8770e+01 4.8447e+01 4.3041e+01
86.0500 4.3197e+01 3.8132e+01 4.8491e+01 3.8515e+01 4.8125e+01 4.2811e+01 4.3579e+01 4.1303e+01 4.5092e+01 4.7581e+01 3.8806e+01 4.3661e+01 3.8515e+01 4.8125e+01 4.2758e+01
86.1500 4.2912e+01 3.7881e+01 4.8169e+01 3.8263e+01 4.7805e+01 4.2529e+01 4.3291e+01 4.1029e+01 4.4796e+01 4.7266e+01 3.8550e+01 4.3371e+01 3.8263e+01 4.7805e+01 4.2477e+01
86.2500 4.2629e+01 3.7632e+01 4.7849e+01 3.8012e+01 4.7487e+01 4.2248e+01 4.3005e+01 4.0757e+01 4.4502e+01 4.6952e+01 3.8296e+01 4.3084e+01 3.8012e+01 4.7487e+01 4.2199e+01
86.3500 4.2348e+01 3.7385e+01 4.7532e+01 3.7763e+01 4.7172e+01 4.1970e+01 4.2722e+01 4.0487e+01 4.4210e+01 4.6642e+01 3.8044e+01 4.2799e+01 3.7763e+01 4.7172e+01 4.1922e+01
86.4500 4.2069e+01 3.7140e+01 4.7218e+01 3.7516e+01 4.6859e+01 4.1694e+01 4.2440e+01 4.0219e+01 4.3920e+01 4.6333e+01 3.7793e+01 4.2516e+01 3.7516e+01 4.6859e+01 4.1648e+01
86.5500 4.1792e+01 3.6897e+01 4.6905e+01 3.7271e+01 4.6548e+01 4.1420e+01 4.2161e+01 3.9953e+01 4.3633e+01 4.6027e+01 3.7545e+01 4.2235e+01 3.7271e+01 4.6548e+01 4.1376e+01
86.6500 4.1518e+01 3.6656e+01 4.6596e+01 3.7028e+01 4.6240e+01 4.1149e+01 4.1884e+01 3.9689e+01 4.3347e+01 4.5723e+01 3.7298e+01 4.1956e+01 3.7028e+01 4.6240e+01 4.1105e+01
86.7500 4.1245e+01 3.6416e+01 4.6288e+01 3.6786e+01 4.5934e+01 4.0879e+01 4.1609e+01 3.9428e+01 4.3064e+01 4.5421e+01 3.7054e+01 4.1680e+01 3.6786e+01 4.5934e+01 4.0837e+01
86.8500 4.0975e+01 3.6178e+01 4.5983e+01 3.6546e+01 4.5631e+01 4.0611e+01 4.1336e+01 3.9168e+01 4.2783e+01 4.5122e+01 3.6811e+01 4.1405e+01 3.6546e+01 4.5631e+01 4.0571e+01
86.9500 4.0706e+01 3.5942e+01 4.5680e+01 3.6308e+01 4.5330e+01 4.0345e+01 4.1065e+01 3.8910e+01 4.2504e+01 4.4825e+01 3.6570e+01 4.1133e+01 3.6308e+01 4.5330e+01 4.0307e+01
87.0500 4.0440e+01 3.5708e+01 4.5379e+01 3.6072e+01 4.5031e+01 4.0081e+01 4.0795e+01 3.8654e+01 4.2227e+01 4.4530e+01 3.6330e+01 4.0862e+01 3.6072e+01 4.5031e+01 4.0044e+01
87.1500 4.0175e+01 3.5475e+01 4.5081e+01 3.5838e+01 4.4734e+01 3.9820e+01 4.0529e+01 3.8400e+01 4.1953e+01 4.4238e+01 3.6093e+01 4.0594e+01 3.5838e+01 4.4734e+01 3.9784e+01
87.2500 3.9913e+01 3.5244e+01 4.4785e+01 3.5605e+01 4.4440e+01 3.9560e+01 4.0263e+01 3.8148e+01 4.1680e+01 4.3947e+01 3.5857e+01 4.0328e+01 3.5605e+01 4.4440e+01 3.9526e+01
87.3500 3.9653e+01 3.5015e+01 4.4491e+01 3.5374e+01 4.4148e+01 3.9302e+01 4.0000e+01 3.7897e+01 4.1409e+01 4.3659e+01 3.5623e+01 4.0063e+01 3.5374e+01 4.4148e+01 3.9269e+01
87.4500 3.9394e+01 3.4787e+01 4.4199e+01 3.5145e+01 4.3858e+01 3.9046e+01 3.9739e+01 3.7649e+01 4.1140e+01 4.3373e+01 3.5391e+01 3.9801e+01 3.5145e+01 4.3858e+01 3.9014e+01
87.5500 3.9137e+01 3.4562e+01 4.3910e+01 3.4918e+01 4.3570e+01 3.8792e+01 3.9480e+01 3.7402e+01 4.0874e+01 4.3089e+01 3.5161e+01 3.9540e+01 3.4918e+01 4.3570e+01 3.8762e+01
87.6500 3.8883e+01 3.4338e+01 4.3623e+01 3.4692e+01 4.3284e+01 3.8540e+01 3.9223e+01 3.7158e+01 4.0609e+01 4.2807e+01 3.4932e+01 3.9282e+01 3.4692e+01 4.3284e+01 3.8511e+01
87.7500 3.8630e+01 3.4115e+01 4.3338e+01 3.4468e+01 4.3001e+01 3.8289e+01 3.8968e+01 3.6915e+01 4.0346e+01 4.2528e+01 3.4705e+01 3.9025e+01 3.4468e+01 4.3001e+01 3.8262e+01
87.8500 3.8379e+01 3.3894e+01 4.3055e+01 3.4245e+01 4.2719e+01 3.8041e+01 3.8715e+01 3.6674e+01 4.0085e+01 4.2250e+01 3.4480e+01 3.8771e+01 3.4245e+01 4.2719e+01 3.8015e+01
87.9500 3.8130e+01 3.3675e+01 4.2774e+01 3.4024e+01 4.2440e+01 3.7794e+01 3.8463e+01 3.6434e+01 3.9827e+01 4.1975e+01 3.4256e+01 3.8518e+01 3.4024e+01 4.2440e+01 3.7769e+01
88.0500 3.7883e+01 3.3458e+01 4.2495e+01 3.3805e+01 4.2163e+01 3.7549e+01 3.8213e+01 3.6197e+01 3.9570e+01 4.1701e+01 3.4034e+01 3.8267e+01 3.3805e+01 4.2163e+01 3.7526e+01
88.1500 3.7637e+01 3.3242e+01 4.2218e+01 3.3587e+01 4.1887e+01 3.7306e+01 3.7966e+01 3.5961e+01 3.9315e+01 4.1430e+01 3.3813e+01 3.8018e+01 3.3587e+01 4.1887e+01 3.7284e+01
88.2500 3.7394e+01 3.3027e+01 4.1944e+01 3.3371e+01 4.1614e+01 3.7065e+01 3.7720e+01 3.5727e+01 3.9061e+01 4.1161e+01 3.3595e+01 3.7771e+01 3.3371e+01 4.1614e+01 3.7044e+01
88.3500 3.7152e+01 3.2815e+01 4.1671e+01 3.3157e+01 4.1343e+01 3.6826e+01 3.7476e+01 3.5495e+01 3.8810e+01 4.0893e+01 3.3378e+01 3.7526e+01 3.3157e+01 4.1343e+01 3.6806e+01
88.4500 3.6912e+01 3.2603e+01 4.1400e+01 3.2944e+01 4.1074e+01 3.6588e+01 3.7233e+01 3.5264e+01 3.8561e+01 4.0628e+01 3.3162e+01 3.7282e+01 3.2944e+01 4.1074e+01 3.6570e+01
88.5500 3.6674e+01 3.2394e+01 4.1132e+01 3.2733e+01 4.0807e+01 3.6352e+01 3.6993e+01 3.5035e+01 3.8313e+01 4.0364e+01 3.2948e+01 3.7041e+01 3.2733e+01 4.0807e+01 3.6335e+01
88.6500 3.6437e+01 3.2186e+01 4.0865e+01 3.2523e+01 4.0542e+01 3.6118e+01 3.6754e+01 3.4808e+01 3.8067e+01 4.0103e+01 3.2736e+01 3.6801e+01 3.2523e+01 4.0542e+01 3.6102e+01
88.7500 3.6203e+01 3.1979e+01 4.0601e+01 3.2315e+01 4.0279e+01 3.5886e+01 3.6517e+01 3.4583e+01 3.7824e+01 3.9843e+01 3.2525e+01 3.6563e+01 3.2315e+01 4.0279e+01 3.5871e+01
88.8500 3.5970e+01 3.1774e+01 4.0338e+01 3.2108e+01 4.0018e+01 3.5655e+01 3.6282e+01 3.4359e+01 3.7581e+01 3.9586e+01 3.2316e+01 3.6327e+01 3.2108e+01 4.0018e+01 3.5641e+01
88.9500 3.5738e+01 3.1570e+01 4.0078e+01 3.1903e+01 3.9759e+01 3.5426e+01 3.6048e+01 3.4137e+01 3.7341e+01 3.9330e+01 3.2108e+01 3.6092e+01 3.1903e+01 3.9759e+01 3.5413e+01
89.0500 3.5509e+01 3.1368e+01 3.9819e+01 3.1699e+01 3.9502e+01 3.5199e+01 3.5817e+01 3.3916e+01 3.7102e+01 3.9076e+01 3.1902e+01 3.5859e+01 3.1699e+01 3.9502e+01 3.5187e+01
89.1500 3.5281e+01 3.1168e+01 3.9562e+01 3.1497e+01 3.9246e+01 3.4973e+01 3.5587e+01 3.3697e+01 3.6865e+01 3.8824e+01 3.1697e+01 3.5628e+01 3.1497e+01 3.9246e+01 3.4963e+01
89.2500 3.5055e+01 3.0968e+01 3.9307e+01 3.1297e+01 3.8993e+01 3.4749e+01 3.5358e+01 3.3480e+01 3.6630e+01 3.8574e+01 3.1494e+01 3.5398e+01 3.1297e+01 3.8993e+01 3.4740e+01
89.3500 3.4830e+01 3.0771e+01 3.9054e+01 3.1097e+01 3.8741e+01 3.4526e+01 3.5132e+01 3.3264e+01 3.6397e+01 3.8326e+01 3.1292e+01 3.5171e+01 3.1097e+01 3.8741e+01 3.4519e+01
89.4500 3.4607e+01 3.0574e+01 3.8803e+01 3.0899e+01 3.8491e+01 3.4306e+01 3.4907e+01 3.3050e+01 3.6165e+01 3.8080e+01 3.1092e+01 3.4945e+01 3.0899e+01 3.8491e+01 3.4299e+01
89.5500 3.4386e+01 3.0380e+01 3.8554e+01 3.0703e+01 3.8243e+01 3.4087e+01 3.4683e+01 3.2837e+01 3.5935e+01 3.7835e+01 3.0893e+01 3.4720e+01 3.0703e+01 3.8243e+01 3.4081e+01
89.6500 3.4166e+01 3.0186e+01 3.8306e+01 3.0508e+01 3.7997e+01 3.3869e+01 3.4461e+01 3.2626e+01 3.5707e+01 3.7592e+01 3.0696e+01 3.4498e+01 3.0508e+01 3.7997e+01 3.3864e+01
89.7500 3.3948e+01 2.9994e+01 3.8060e+01 3.0315e+01 3.7753e+01 3.3653e+01 3.4241e+01 3.2417e+01 3.5480e+01 3.7351e+01 3.0500e+01 3.4276e+01 3.0315e+01 3.7753e+01 3.3649e+01
89.8500 3.3732e+01 2.9803e+01 3.7816e+01 3.0122e+01 3.7511e+01 3.3439e+01 3.4023e+01 3.2209e+01 3.5255e+01 3.7112e+01 3.0306e+01 3.4057e+01 3.0122e+01 3.7511e+01 3.3436e+01
89.9500 3.3517e+01 2.9614e+01 3.7574e+01 2.9932e+01 3.7270e+01 3.3226e+01 3.3806e+01 3.2002e+01 3.5032e+01 3.6874e+01 3.0113e+01 3.3839e+01 2.9932e+01 3.7270e+01 3.3224e+01
90.0500 3.3304e+01 2.9426e+01 3.7334e+01 2.9742e+01 3.7031e+01 3.3015e+01 3.3590e+01 3.1797e+01 3.4810e+01 3.6639e+01 2.9921e+01 3.3623e+01 2.9742e+01 3.7031e+01 3.3014e+01
90.1500 3.3092e+01 2.9240e+01 3.7096e+01 2.9554e+01 3.6794e+01 3.2805e+01 3.3377e+01 3.1594e+01 3.4590e+01 3.6405e+01 2.9731e+01 3.3408e+01 2.9554e+01 3.6794e+01 3.2805e+01
90.2500 3.2882e+01 2.9055e+01 3.6859e+01 2.9368e+01 3.6558e+01 3.2597e+01 3.3164e+01 3.1392e+01 3.4372e+01 3.6172e+01 2.9542e+01 3.3195e+01 2.9368e+01 3.6558e+01 3.2598e+01
90.3500 3.2673e+01 2.8871e+01 3.6624e+01 2.9183e+01 3.6324e+01 3.2390e+01 3.2954e+01 3.1192e+01 3.4155e+01 3.5942e+01 2.9355e+01 3.2983e+01 2.9183e+01 3.6324e+01 3.2392e+01
90.4500 3.2466e+01 2.8688e+01 3.6390e+01 2.8999e+01 3.6092e+01 3.2185e+01 3.2745e+01 3.0992e+01 3.3939e+01 3.5713e+01 2.9169e+01 3.2773e+01 2.8999e+01 3.6092e+01 3.2188e+01
90.5500 3.2260e+01 2.8507e+01 3.6159e+01 2.8816e+01 3.5862e+01 3.1981e+01 3.2537e+01 3.0795e+01 3.3726e+01 3.5485e+01 2.8984e+01 3.2564e+01 2.8816e+01 3.5862e+01 3.1985e+01
90.6500 3.2056e+01 2.8327e+01 3.5929e+01 2.8635e+01 3.5633e+01 3.1779e+01 3.2331e+01 3.0599e+01 3.3513e+01 3.5260e+01 2.8800e+01 3.2357e+01 2.8635e+01 3.5633e+01 3.1784e+01
