# FONLL heavy quark hadroproduction cross section, calculated on Tue Apr  7 18:40:05 CEST 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
10.2603 8.5582e+05 6.4125e+05 1.1724e+06 6.6201e+05 1.1530e+06 7.9133e+05 9.4289e+05 7.9010e+05 9.2154e+05 1.0217e+06 7.4408e+05 9.4496e+05 6.6201e+05 1.1530e+06 7.3225e+05
10.3103 8.3758e+05 6.2807e+05 1.1462e+06 6.4834e+05 1.1273e+06 7.7478e+05 9.2242e+05 7.7324e+05 9.0192e+05 9.9984e+05 7.2824e+05 9.2428e+05 6.4834e+05 1.1273e+06 7.1736e+05
10.3604 8.1980e+05 6.1521e+05 1.1208e+06 6.3501e+05 1.1023e+06 7.5864e+05 9.0248e+05 7.5681e+05 8.8280e+05 9.7851e+05 7.1280e+05 9.0412e+05 6.3501e+05 1.1023e+06 7.0283e+05
10.4104 8.0246e+05 6.0266e+05 1.0960e+06 6.2199e+05 1.0779e+06 7.4288e+05 8.8304e+05 7.4079e+05 8.6414e+05 9.5771e+05 6.9774e+05 8.8448e+05 6.2199e+05 1.0779e+06 6.8865e+05
10.4605 7.8555e+05 5.9040e+05 1.0718e+06 6.0929e+05 1.0541e+06 7.2751e+05 8.6409e+05 7.2516e+05 8.4595e+05 9.3742e+05 6.8305e+05 8.6534e+05 6.0929e+05 1.0541e+06 6.7479e+05
10.5105 7.6906e+05 5.7844e+05 1.0482e+06 5.9689e+05 1.0309e+06 7.1252e+05 8.4561e+05 7.0992e+05 8.2821e+05 9.1764e+05 6.6873e+05 8.4668e+05 5.9689e+05 1.0309e+06 6.6126e+05
10.5606 7.5297e+05 5.6676e+05 1.0253e+06 5.8479e+05 1.0084e+06 6.9788e+05 8.2760e+05 6.9505e+05 8.1090e+05 8.9834e+05 6.5476e+05 8.2850e+05 5.8479e+05 1.0084e+06 6.4805e+05
10.6106 7.3728e+05 5.5535e+05 1.0029e+06 5.7297e+05 9.8640e+05 6.8359e+05 8.1004e+05 6.8054e+05 7.9402e+05 8.7952e+05 6.4113e+05 8.1077e+05 5.7297e+05 9.8640e+05 6.3514e+05
10.6607 7.2197e+05 5.4421e+05 9.8114e+05 5.6144e+05 9.6497e+05 6.6965e+05 7.9292e+05 6.6640e+05 7.7754e+05 8.6115e+05 6.2783e+05 7.9349e+05 5.6144e+05 9.6497e+05 6.2253e+05
10.7107 7.0703e+05 5.3334e+05 9.5990e+05 5.5017e+05 9.4408e+05 6.5604e+05 7.7622e+05 6.5259e+05 7.6147e+05 8.4324e+05 6.1486e+05 7.7664e+05 5.5017e+05 9.4408e+05 6.1022e+05
10.7608 6.9245e+05 5.2272e+05 9.3920e+05 5.3917e+05 9.2372e+05 6.4275e+05 7.5993e+05 6.3912e+05 7.4579e+05 8.2576e+05 6.0220e+05 7.6021e+05 5.3917e+05 9.2372e+05 5.9818e+05
10.8108 6.7823e+05 5.1234e+05 9.1902e+05 5.2842e+05 9.0388e+05 6.2978e+05 7.4404e+05 6.2597e+05 7.3048e+05 8.0870e+05 5.8984e+05 7.4419e+05 5.2842e+05 9.0388e+05 5.8643e+05
10.8609 6.6434e+05 5.0220e+05 8.9934e+05 5.1793e+05 8.8453e+05 6.1711e+05 7.2854e+05 6.1314e+05 7.1555e+05 7.9205e+05 5.7778e+05 7.2856e+05 5.1793e+05 8.8453e+05 5.7494e+05
10.9109 6.5079e+05 4.9230e+05 8.8016e+05 5.0768e+05 8.6567e+05 6.0474e+05 7.1343e+05 6.0062e+05 7.0097e+05 7.7581e+05 5.6602e+05 7.1332e+05 5.0768e+05 8.6567e+05 5.6371e+05
10.9610 6.3757e+05 4.8263e+05 8.6146e+05 4.9767e+05 8.4727e+05 5.9266e+05 6.9867e+05 5.8840e+05 6.8674e+05 7.5995e+05 5.5453e+05 6.9846e+05 4.9767e+05 8.4727e+05 5.5274e+05
11.0110 6.2466e+05 4.7317e+05 8.4323e+05 4.8788e+05 8.2934e+05 5.8086e+05 6.8428e+05 5.7646e+05 6.7285e+05 7.4447e+05 5.4331e+05 6.8396e+05 4.8788e+05 8.2934e+05 5.4202e+05
11.0611 6.1205e+05 4.6394e+05 8.2544e+05 4.7833e+05 8.1185e+05 5.6934e+05 6.7024e+05 5.6481e+05 6.5928e+05 7.2936e+05 5.3236e+05 6.6981e+05 4.7833e+05 8.1185e+05 5.3154e+05
11.1111 5.9974e+05 4.5491e+05 8.0810e+05 4.6899e+05 7.9479e+05 5.5808e+05 6.5653e+05 5.5344e+05 6.4604e+05 7.1460e+05 5.2167e+05 6.5601e+05 4.6899e+05 7.9479e+05 5.2130e+05
11.1612 5.8772e+05 4.4609e+05 7.9118e+05 4.5986e+05 7.7815e+05 5.4708e+05 6.4315e+05 5.4233e+05 6.3311e+05 7.0020e+05 5.1124e+05 6.4254e+05 4.5986e+05 7.7815e+05 5.1128e+05
11.2112 5.7598e+05 4.3747e+05 7.7468e+05 4.5094e+05 7.6192e+05 5.3634e+05 6.3009e+05 5.3149e+05 6.2048e+05 6.8613e+05 5.0104e+05 6.2940e+05 4.5094e+05 7.6192e+05 5.0149e+05
11.2613 5.6452e+05 4.2904e+05 7.5858e+05 4.4223e+05 7.4609e+05 5.2585e+05 6.1734e+05 5.2090e+05 6.0815e+05 6.7239e+05 4.9109e+05 6.1657e+05 4.4223e+05 7.4609e+05 4.9192e+05
11.3113 5.5333e+05 4.2080e+05 7.4288e+05 4.3371e+05 7.3064e+05 5.1559e+05 6.0489e+05 5.1055e+05 5.9611e+05 6.5898e+05 4.8136e+05 6.0405e+05 4.3371e+05 7.3064e+05 4.8256e+05
11.3614 5.4239e+05 4.1275e+05 7.2756e+05 4.2538e+05 7.1558e+05 5.0557e+05 5.9274e+05 5.0044e+05 5.8434e+05 6.4588e+05 4.7186e+05 5.9183e+05 4.2538e+05 7.1558e+05 4.7341e+05
11.4114 5.3171e+05 4.0487e+05 7.1261e+05 4.1724e+05 7.0087e+05 4.9577e+05 5.8088e+05 4.9057e+05 5.7285e+05 6.3308e+05 4.6259e+05 5.7990e+05 4.1724e+05 7.0087e+05 4.6446e+05
11.4615 5.2128e+05 3.9717e+05 6.9802e+05 4.0928e+05 6.8652e+05 4.8620e+05 5.6929e+05 4.8093e+05 5.6162e+05 6.2057e+05 4.5352e+05 5.6826e+05 4.0928e+05 6.8652e+05 4.5571e+05
11.5115 5.1108e+05 3.8965e+05 6.8379e+05 4.0150e+05 6.7252e+05 4.7684e+05 5.5797e+05 4.7151e+05 5.5065e+05 6.0836e+05 4.4467e+05 5.5689e+05 4.0150e+05 6.7252e+05 4.4715e+05
11.5616 5.0112e+05 3.8229e+05 6.6990e+05 3.9389e+05 6.5886e+05 4.6770e+05 5.4692e+05 4.6230e+05 5.3993e+05 5.9642e+05 4.3601e+05 5.4579e+05 3.9389e+05 6.5886e+05 4.3878e+05
11.6116 4.9138e+05 3.7509e+05 6.5634e+05 3.8645e+05 6.4552e+05 4.5876e+05 5.3612e+05 4.5331e+05 5.2946e+05 5.8476e+05 4.2756e+05 5.3495e+05 3.8645e+05 6.4552e+05 4.3059e+05
11.6617 4.8187e+05 3.6804e+05 6.4310e+05 3.7917e+05 6.3250e+05 4.5002e+05 5.2558e+05 4.4452e+05 5.1922e+05 5.7337e+05 4.1930e+05 5.2437e+05 3.7917e+05 6.3250e+05 4.2258e+05
11.7117 4.7257e+05 3.6116e+05 6.3019e+05 3.7206e+05 6.1980e+05 4.4147e+05 5.1528e+05 4.3593e+05 5.0922e+05 5.6223e+05 4.1122e+05 5.1403e+05 3.7206e+05 6.1980e+05 4.1474e+05
11.7618 4.6348e+05 3.5442e+05 6.1757e+05 3.6510e+05 6.0739e+05 4.3312e+05 5.0521e+05 4.2753e+05 4.9944e+05 5.5135e+05 4.0333e+05 5.0393e+05 3.6510e+05 6.0739e+05 4.0707e+05
11.8118 4.5460e+05 3.4783e+05 6.0526e+05 3.5829e+05 5.9528e+05 4.2494e+05 4.9538e+05 4.1932e+05 4.8988e+05 5.4072e+05 3.9561e+05 4.9407e+05 3.5829e+05 5.9528e+05 3.9957e+05
11.8619 4.4592e+05 3.4138e+05 5.9324e+05 3.5163e+05 5.8346e+05 4.1695e+05 4.8577e+05 4.1130e+05 4.8054e+05 5.3032e+05 3.8807e+05 4.8444e+05 3.5163e+05 5.8346e+05 3.9222e+05
11.9119 4.3743e+05 3.3507e+05 5.8150e+05 3.4511e+05 5.7191e+05 4.0914e+05 4.7638e+05 4.0346e+05 4.7140e+05 5.2015e+05 3.8069e+05 4.7502e+05 3.4511e+05 5.7191e+05 3.8504e+05
11.9620 4.2913e+05 3.2890e+05 5.7003e+05 3.3874e+05 5.6063e+05 4.0149e+05 4.6720e+05 3.9579e+05 4.6247e+05 5.1022e+05 3.7348e+05 4.6582e+05 3.3874e+05 5.6063e+05 3.7801e+05
12.0120 4.2101e+05 3.2286e+05 5.5883e+05 3.3251e+05 5.4961e+05 3.9402e+05 4.5823e+05 3.8829e+05 4.5374e+05 5.0050e+05 3.6644e+05 4.5683e+05 3.3251e+05 5.4961e+05 3.7113e+05
12.0621 4.1308e+05 3.1696e+05 5.4788e+05 3.2641e+05 5.3884e+05 3.8670e+05 4.4946e+05 3.8096e+05 4.4520e+05 4.9100e+05 3.5954e+05 4.4804e+05 3.2641e+05 5.3884e+05 3.6440e+05
12.1121 4.0532e+05 3.1118e+05 5.3718e+05 3.2044e+05 5.2831e+05 3.7955e+05 4.4089e+05 3.7379e+05 4.3685e+05 4.8172e+05 3.5280e+05 4.3945e+05 3.2044e+05 5.2831e+05 3.5781e+05
12.1622 3.9773e+05 3.0552e+05 5.2672e+05 3.1460e+05 5.1803e+05 3.7254e+05 4.3251e+05 3.6677e+05 4.2868e+05 4.7263e+05 3.4621e+05 4.3104e+05 3.1460e+05 5.1803e+05 3.5136e+05
12.2122 3.9030e+05 2.9998e+05 5.1651e+05 3.0888e+05 5.0798e+05 3.6570e+05 4.2432e+05 3.5992e+05 4.2069e+05 4.6375e+05 3.3976e+05 4.2283e+05 3.0888e+05 5.0798e+05 3.4504e+05
12.2623 3.8304e+05 2.9456e+05 5.0652e+05 3.0329e+05 4.9815e+05 3.5899e+05 4.1630e+05 3.5321e+05 4.1288e+05 4.5506e+05 3.3345e+05 4.1480e+05 3.0329e+05 4.9815e+05 3.3886e+05
12.3123 3.7594e+05 2.8926e+05 4.9676e+05 2.9782e+05 4.8855e+05 3.5243e+05 4.0847e+05 3.4665e+05 4.0523e+05 4.4656e+05 3.2728e+05 4.0694e+05 2.9782e+05 4.8855e+05 3.3281e+05
12.3624 3.6899e+05 2.8406e+05 4.8722e+05 2.9246e+05 4.7916e+05 3.4602e+05 4.0081e+05 3.4023e+05 3.9776e+05 4.3825e+05 3.2125e+05 3.9926e+05 2.9246e+05 4.7916e+05 3.2689e+05
12.4124 3.6219e+05 2.7898e+05 4.7789e+05 2.8721e+05 4.6999e+05 3.3973e+05 3.9332e+05 3.3395e+05 3.9044e+05 4.3012e+05 3.1534e+05 3.9175e+05 2.8721e+05 4.6999e+05 3.2109e+05
12.4625 3.5554e+05 2.7400e+05 4.6878e+05 2.8208e+05 4.6102e+05 3.3358e+05 3.8599e+05 3.2780e+05 3.8328e+05 4.2216e+05 3.0956e+05 3.8441e+05 2.8208e+05 4.6102e+05 3.1541e+05
12.5125 3.4903e+05 2.6913e+05 4.5986e+05 2.7705e+05 4.5225e+05 3.2756e+05 3.7882e+05 3.2179e+05 3.7628e+05 4.1438e+05 3.0391e+05 3.7722e+05 2.7705e+05 4.5225e+05 3.0984e+05
12.5626 3.4266e+05 2.6436e+05 4.5115e+05 2.7213e+05 4.4367e+05 3.2167e+05 3.7181e+05 3.1591e+05 3.6942e+05 4.0676e+05 2.9838e+05 3.7019e+05 2.7213e+05 4.4367e+05 3.0440e+05
12.6126 3.3643e+05 2.5969e+05 4.4262e+05 2.6731e+05 4.3529e+05 3.1591e+05 3.6495e+05 3.1015e+05 3.6271e+05 3.9931e+05 2.9296e+05 3.6332e+05 2.6731e+05 4.3529e+05 2.9906e+05
12.6627 3.3033e+05 2.5511e+05 4.3429e+05 2.6259e+05 4.2709e+05 3.1026e+05 3.5824e+05 3.0451e+05 3.5615e+05 3.9201e+05 2.8766e+05 3.5659e+05 2.6259e+05 4.2709e+05 2.9383e+05
12.7127 3.2436e+05 2.5063e+05 4.2614e+05 2.5797e+05 4.1906e+05 3.0473e+05 3.5168e+05 2.9900e+05 3.4972e+05 3.8488e+05 2.8247e+05 3.5001e+05 2.5797e+05 4.1906e+05 2.8871e+05
12.7628 3.1852e+05 2.4624e+05 4.1816e+05 2.5344e+05 4.1122e+05 2.9932e+05 3.4525e+05 2.9360e+05 3.4343e+05 3.7789e+05 2.7740e+05 3.4357e+05 2.5344e+05 4.1122e+05 2.8370e+05
12.8128 3.1280e+05 2.4194e+05 4.1037e+05 2.4901e+05 4.0355e+05 2.9402e+05 3.3896e+05 2.8832e+05 3.3728e+05 3.7105e+05 2.7242e+05 3.3727e+05 2.4901e+05 4.0355e+05 2.7878e+05
12.8629 3.0720e+05 2.3773e+05 4.0274e+05 2.4467e+05 3.9604e+05 2.8882e+05 3.3281e+05 2.8314e+05 3.3125e+05 3.6436e+05 2.6756e+05 3.3110e+05 2.4467e+05 3.9604e+05 2.7397e+05
12.9129 3.0171e+05 2.3360e+05 3.9528e+05 2.4042e+05 3.8870e+05 2.8374e+05 3.2679e+05 2.7808e+05 3.2535e+05 3.5780e+05 2.6280e+05 3.2507e+05 2.4042e+05 3.8870e+05 2.6925e+05
12.9630 2.9634e+05 2.2956e+05 3.8798e+05 2.3625e+05 3.8152e+05 2.7876e+05 3.2089e+05 2.7312e+05 3.1957e+05 3.5139e+05 2.5813e+05 3.1916e+05 2.3625e+05 3.8152e+05 2.6463e+05
13.0130 2.9109e+05 2.2560e+05 3.8083e+05 2.3217e+05 3.7449e+05 2.7388e+05 3.1512e+05 2.6827e+05 3.1391e+05 3.4511e+05 2.5356e+05 3.1339e+05 2.3217e+05 3.7449e+05 2.6010e+05
13.0631 2.8594e+05 2.2172e+05 3.7385e+05 2.2817e+05 3.6761e+05 2.6910e+05 3.0948e+05 2.6351e+05 3.0837e+05 3.3896e+05 2.4909e+05 3.0773e+05 2.2817e+05 3.6761e+05 2.5566e+05
13.1131 2.8090e+05 2.1792e+05 3.6701e+05 2.2425e+05 3.6089e+05 2.6442e+05 3.0395e+05 2.5886e+05 3.0294e+05 3.3293e+05 2.4471e+05 3.0219e+05 2.2425e+05 3.6089e+05 2.5131e+05
13.1632 2.7596e+05 2.1419e+05 3.6032e+05 2.2041e+05 3.5430e+05 2.5984e+05 2.9854e+05 2.5430e+05 2.9763e+05 3.2704e+05 2.4042e+05 2.9677e+05 2.2041e+05 3.5430e+05 2.4704e+05
13.2132 2.7113e+05 2.1054e+05 3.5377e+05 2.1665e+05 3.4786e+05 2.5535e+05 2.9324e+05 2.4983e+05 2.9242e+05 3.2126e+05 2.3622e+05 2.9146e+05 2.1665e+05 3.4786e+05 2.4287e+05
13.2633 2.6639e+05 2.0697e+05 3.4736e+05 2.1296e+05 3.4155e+05 2.5095e+05 2.8805e+05 2.4546e+05 2.8733e+05 3.1561e+05 2.3210e+05 2.8627e+05 2.1296e+05 3.4155e+05 2.3877e+05
13.3133 2.6176e+05 2.0346e+05 3.4109e+05 2.0935e+05 3.3538e+05 2.4663e+05 2.8296e+05 2.4118e+05 2.8233e+05 3.1007e+05 2.2807e+05 2.8118e+05 2.0935e+05 3.3538e+05 2.3475e+05
13.3634 2.5721e+05 2.0002e+05 3.3495e+05 2.0581e+05 3.2934e+05 2.4241e+05 2.7799e+05 2.3698e+05 2.7744e+05 3.0464e+05 2.2412e+05 2.7620e+05 2.0581e+05 3.2934e+05 2.3082e+05
13.4134 2.5276e+05 1.9665e+05 3.2894e+05 2.0234e+05 3.2342e+05 2.3827e+05 2.7311e+05 2.3287e+05 2.7265e+05 2.9932e+05 2.2026e+05 2.7132e+05 2.0234e+05 3.2342e+05 2.2696e+05
13.4635 2.4840e+05 1.9335e+05 3.2306e+05 1.9893e+05 3.1764e+05 2.3421e+05 2.6834e+05 2.2884e+05 2.6795e+05 2.9412e+05 2.1647e+05 2.6655e+05 1.9893e+05 3.1764e+05 2.2317e+05
13.5135 2.4412e+05 1.9011e+05 3.1730e+05 1.9560e+05 3.1197e+05 2.3023e+05 2.6366e+05 2.2490e+05 2.6335e+05 2.8902e+05 2.1275e+05 2.6187e+05 1.9560e+05 3.1197e+05 2.1946e+05
13.5636 2.3994e+05 1.8693e+05 3.1166e+05 1.9233e+05 3.0642e+05 2.2633e+05 2.5908e+05 2.2103e+05 2.5884e+05 2.8402e+05 2.0911e+05 2.5729e+05 1.9233e+05 3.0642e+05 2.1582e+05
13.6136 2.3583e+05 1.8382e+05 3.0614e+05 1.8912e+05 3.0098e+05 2.2251e+05 2.5460e+05 2.1724e+05 2.5443e+05 2.7912e+05 2.0555e+05 2.5280e+05 1.8912e+05 3.0098e+05 2.1225e+05
13.6637 2.3181e+05 1.8077e+05 3.0073e+05 1.8598e+05 2.9566e+05 2.1876e+05 2.5020e+05 2.1353e+05 2.5010e+05 2.7432e+05 2.0205e+05 2.4841e+05 1.8598e+05 2.9566e+05 2.0875e+05
13.7137 2.2787e+05 1.7778e+05 2.9543e+05 1.8290e+05 2.9045e+05 2.1509e+05 2.4590e+05 2.0989e+05 2.4586e+05 2.6962e+05 1.9863e+05 2.4410e+05 1.8290e+05 2.9045e+05 2.0532e+05
13.7638 2.2401e+05 1.7484e+05 2.9025e+05 1.7987e+05 2.8535e+05 2.1149e+05 2.4168e+05 2.0632e+05 2.4170e+05 2.6501e+05 1.9527e+05 2.3988e+05 1.7987e+05 2.8535e+05 2.0195e+05
13.8138 2.2023e+05 1.7196e+05 2.8517e+05 1.7691e+05 2.8036e+05 2.0796e+05 2.3754e+05 2.0283e+05 2.3762e+05 2.6050e+05 1.9198e+05 2.3575e+05 1.7691e+05 2.8036e+05 1.9865e+05
13.8639 2.1652e+05 1.6914e+05 2.8020e+05 1.7400e+05 2.7546e+05 2.0450e+05 2.3349e+05 1.9940e+05 2.3363e+05 2.5607e+05 1.8876e+05 2.3170e+05 1.7400e+05 2.7546e+05 1.9541e+05
13.9139 2.1288e+05 1.6637e+05 2.7533e+05 1.7115e+05 2.7067e+05 2.0111e+05 2.2952e+05 1.9605e+05 2.2971e+05 2.5173e+05 1.8559e+05 2.2774e+05 1.7115e+05 2.7067e+05 1.9223e+05
13.9640 2.0931e+05 1.6366e+05 2.7056e+05 1.6836e+05 2.6597e+05 1.9778e+05 2.2563e+05 1.9276e+05 2.2587e+05 2.4748e+05 1.8250e+05 2.2385e+05 1.6836e+05 2.6597e+05 1.8911e+05
14.0140 2.0582e+05 1.6099e+05 2.6588e+05 1.6561e+05 2.6138e+05 1.9452e+05 2.2182e+05 1.8953e+05 2.2211e+05 2.4331e+05 1.7946e+05 2.2004e+05 1.6561e+05 2.6138e+05 1.8605e+05
14.0641 2.0239e+05 1.5838e+05 2.6131e+05 1.6292e+05 2.5687e+05 1.9132e+05 2.1808e+05 1.8637e+05 2.1842e+05 2.3923e+05 1.7648e+05 2.1631e+05 1.6292e+05 2.5687e+05 1.8305e+05
14.1141 1.9903e+05 1.5581e+05 2.5682e+05 1.6028e+05 2.5246e+05 1.8818e+05 2.1442e+05 1.8326e+05 2.1480e+05 2.3522e+05 1.7356e+05 2.1266e+05 1.6028e+05 2.5246e+05 1.8010e+05
14.1642 1.9574e+05 1.5330e+05 2.5242e+05 1.5770e+05 2.4813e+05 1.8510e+05 2.1082e+05 1.8022e+05 2.1125e+05 2.3129e+05 1.7069e+05 2.0907e+05 1.5770e+05 2.4813e+05 1.7722e+05
14.2142 1.9251e+05 1.5083e+05 2.4812e+05 1.5516e+05 2.4389e+05 1.8208e+05 2.0730e+05 1.7724e+05 2.0777e+05 2.2744e+05 1.6788e+05 2.0556e+05 1.5516e+05 2.4389e+05 1.7438e+05
14.2643 1.8934e+05 1.4841e+05 2.4390e+05 1.5266e+05 2.3974e+05 1.7912e+05 2.0385e+05 1.7432e+05 2.0436e+05 2.2367e+05 1.6513e+05 2.0212e+05 1.5266e+05 2.3974e+05 1.7160e+05
14.3143 1.8623e+05 1.4604e+05 2.3976e+05 1.5022e+05 2.3567e+05 1.7622e+05 2.0047e+05 1.7145e+05 2.0101e+05 2.1996e+05 1.6243e+05 1.9874e+05 1.5022e+05 2.3567e+05 1.6886e+05
14.3644 1.8318e+05 1.4370e+05 2.3571e+05 1.4782e+05 2.3169e+05 1.7337e+05 1.9715e+05 1.6864e+05 1.9773e+05 2.1633e+05 1.5978e+05 1.9544e+05 1.4782e+05 2.3169e+05 1.6618e+05
14.4144 1.8020e+05 1.4142e+05 2.3174e+05 1.4546e+05 2.2778e+05 1.7057e+05 1.9390e+05 1.6588e+05 1.9451e+05 2.1277e+05 1.5718e+05 1.9220e+05 1.4546e+05 2.2778e+05 1.6355e+05
14.4645 1.7726e+05 1.3917e+05 2.2785e+05 1.4315e+05 2.2395e+05 1.6783e+05 1.9070e+05 1.6317e+05 1.9135e+05 2.0928e+05 1.5463e+05 1.8902e+05 1.4315e+05 2.2395e+05 1.6097e+05
14.5145 1.7439e+05 1.3697e+05 2.2403e+05 1.4089e+05 2.2020e+05 1.6514e+05 1.8758e+05 1.6052e+05 1.8826e+05 2.0585e+05 1.5213e+05 1.8590e+05 1.4089e+05 2.2020e+05 1.5843e+05
14.5646 1.7157e+05 1.3480e+05 2.2029e+05 1.3866e+05 2.1651e+05 1.6250e+05 1.8451e+05 1.5792e+05 1.8522e+05 2.0249e+05 1.4968e+05 1.8284e+05 1.3866e+05 2.1651e+05 1.5595e+05
14.6146 1.6880e+05 1.3268e+05 2.1662e+05 1.3648e+05 2.1290e+05 1.5990e+05 1.8150e+05 1.5536e+05 1.8224e+05 1.9920e+05 1.4727e+05 1.7984e+05 1.3648e+05 2.1290e+05 1.5350e+05
14.6647 1.6608e+05 1.3060e+05 2.1303e+05 1.3433e+05 2.0937e+05 1.5736e+05 1.7854e+05 1.5286e+05 1.7931e+05 1.9597e+05 1.4491e+05 1.7690e+05 1.3433e+05 2.0937e+05 1.5111e+05
14.7147 1.6342e+05 1.2855e+05 2.0950e+05 1.3223e+05 2.0590e+05 1.5486e+05 1.7565e+05 1.5040e+05 1.7644e+05 1.9279e+05 1.4259e+05 1.7402e+05 1.3223e+05 2.0590e+05 1.4875e+05
14.7648 1.6081e+05 1.2655e+05 2.0604e+05 1.3016e+05 2.0250e+05 1.5242e+05 1.7281e+05 1.4799e+05 1.7362e+05 1.8968e+05 1.4032e+05 1.7119e+05 1.3016e+05 2.0250e+05 1.4644e+05
14.8148 1.5824e+05 1.2458e+05 2.0265e+05 1.2814e+05 1.9916e+05 1.5001e+05 1.7002e+05 1.4562e+05 1.7086e+05 1.8663e+05 1.3809e+05 1.6841e+05 1.2814e+05 1.9916e+05 1.4418e+05
14.8649 1.5572e+05 1.2264e+05 1.9933e+05 1.2614e+05 1.9589e+05 1.4765e+05 1.6729e+05 1.4330e+05 1.6815e+05 1.8363e+05 1.3590e+05 1.6569e+05 1.2614e+05 1.9589e+05 1.4195e+05
14.9149 1.5326e+05 1.2074e+05 1.9607e+05 1.2419e+05 1.9268e+05 1.4534e+05 1.6460e+05 1.4102e+05 1.6549e+05 1.8069e+05 1.3375e+05 1.6302e+05 1.2419e+05 1.9268e+05 1.3976e+05
14.9650 1.5083e+05 1.1888e+05 1.9287e+05 1.2227e+05 1.8953e+05 1.4306e+05 1.6197e+05 1.3878e+05 1.6288e+05 1.7781e+05 1.3164e+05 1.6040e+05 1.2227e+05 1.8953e+05 1.3762e+05
15.0150 1.4845e+05 1.1705e+05 1.8973e+05 1.2039e+05 1.8645e+05 1.4083e+05 1.5939e+05 1.3659e+05 1.6031e+05 1.7498e+05 1.2957e+05 1.5783e+05 1.2039e+05 1.8645e+05 1.3551e+05
15.0651 1.4612e+05 1.1525e+05 1.8665e+05 1.1854e+05 1.8342e+05 1.3864e+05 1.5686e+05 1.3444e+05 1.5780e+05 1.7220e+05 1.2754e+05 1.5531e+05 1.1854e+05 1.8342e+05 1.3344e+05
15.1151 1.4382e+05 1.1348e+05 1.8363e+05 1.1672e+05 1.8045e+05 1.3649e+05 1.5437e+05 1.3232e+05 1.5533e+05 1.6948e+05 1.2554e+05 1.5283e+05 1.1672e+05 1.8045e+05 1.3140e+05
15.1652 1.4158e+05 1.1175e+05 1.8067e+05 1.1494e+05 1.7754e+05 1.3437e+05 1.5193e+05 1.3025e+05 1.5290e+05 1.6680e+05 1.2358e+05 1.5040e+05 1.1494e+05 1.7754e+05 1.2941e+05
15.2152 1.3937e+05 1.1005e+05 1.7777e+05 1.1319e+05 1.7468e+05 1.3230e+05 1.4953e+05 1.2821e+05 1.5052e+05 1.6417e+05 1.2166e+05 1.4802e+05 1.1319e+05 1.7468e+05 1.2744e+05
15.2653 1.3720e+05 1.0837e+05 1.7492e+05 1.1147e+05 1.7187e+05 1.3026e+05 1.4718e+05 1.2621e+05 1.4819e+05 1.6160e+05 1.1978e+05 1.4568e+05 1.1147e+05 1.7187e+05 1.2552e+05
15.3153 1.3507e+05 1.0673e+05 1.7212e+05 1.0978e+05 1.6912e+05 1.2826e+05 1.4488e+05 1.2425e+05 1.4589e+05 1.5906e+05 1.1792e+05 1.4338e+05 1.0978e+05 1.6912e+05 1.2362e+05
15.3654 1.3298e+05 1.0512e+05 1.6938e+05 1.0812e+05 1.6642e+05 1.2630e+05 1.4261e+05 1.2232e+05 1.4364e+05 1.5658e+05 1.1610e+05 1.4113e+05 1.0812e+05 1.6642e+05 1.2177e+05
15.4154 1.3093e+05 1.0353e+05 1.6668e+05 1.0649e+05 1.6377e+05 1.2437e+05 1.4039e+05 1.2043e+05 1.4143e+05 1.5414e+05 1.1432e+05 1.3892e+05 1.0649e+05 1.6377e+05 1.1994e+05
15.4655 1.2891e+05 1.0198e+05 1.6404e+05 1.0489e+05 1.6117e+05 1.2248e+05 1.3820e+05 1.1857e+05 1.3926e+05 1.5175e+05 1.1256e+05 1.3674e+05 1.0489e+05 1.6117e+05 1.1815e+05
15.5155 1.2694e+05 1.0045e+05 1.6144e+05 1.0331e+05 1.5862e+05 1.2062e+05 1.3606e+05 1.1675e+05 1.3712e+05 1.4940e+05 1.1084e+05 1.3461e+05 1.0331e+05 1.5862e+05 1.1638e+05
15.5656 1.2499e+05 9.8943e+04 1.5890e+05 1.0177e+05 1.5611e+05 1.1879e+05 1.3396e+05 1.1496e+05 1.3503e+05 1.4709e+05 1.0915e+05 1.3252e+05 1.0177e+05 1.5611e+05 1.1465e+05
15.6156 1.2308e+05 9.7467e+04 1.5640e+05 1.0025e+05 1.5366e+05 1.1700e+05 1.3189e+05 1.1320e+05 1.3297e+05 1.4482e+05 1.0749e+05 1.3046e+05 1.0025e+05 1.5366e+05 1.1295e+05
15.6657 1.2121e+05 9.6017e+04 1.5395e+05 9.8759e+04 1.5124e+05 1.1523e+05 1.2986e+05 1.1147e+05 1.3095e+05 1.4260e+05 1.0586e+05 1.2845e+05 9.8759e+04 1.5124e+05 1.1128e+05
