# FONLL heavy quark hadroproduction cross section, calculated on Fri Mar 12 22:41:27 CET 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.05
# ptmax = 49.95
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
20.4500 3.2985e+04 2.6781e+04 4.0476e+04 2.7570e+04 3.9671e+04 3.1700e+04 3.4960e+04 3.0245e+04 3.5725e+04 3.8310e+04 2.8912e+04 3.4315e+04 2.7570e+04 3.9671e+04 3.1204e+04
20.5500 3.2194e+04 2.6150e+04 3.9485e+04 2.6920e+04 3.8698e+04 3.0945e+04 3.4116e+04 2.9518e+04 3.4870e+04 3.7383e+04 2.8221e+04 3.3483e+04 2.6920e+04 3.8698e+04 3.0471e+04
20.6500 3.1425e+04 2.5535e+04 3.8522e+04 2.6289e+04 3.7752e+04 3.0211e+04 3.3296e+04 2.8812e+04 3.4038e+04 3.6481e+04 2.7549e+04 3.2674e+04 2.6289e+04 3.7752e+04 2.9757e+04
20.7500 3.0678e+04 2.4938e+04 3.7586e+04 2.5674e+04 3.6834e+04 2.9497e+04 3.2500e+04 2.8126e+04 3.3231e+04 3.5606e+04 2.6896e+04 3.1889e+04 2.5674e+04 3.6834e+04 2.9063e+04
20.8500 2.9952e+04 2.4357e+04 3.6678e+04 2.5077e+04 3.5941e+04 2.8803e+04 3.1726e+04 2.7458e+04 3.2445e+04 3.4755e+04 2.6261e+04 3.1125e+04 2.5077e+04 3.5941e+04 2.8388e+04
20.9500 2.9246e+04 2.3792e+04 3.5795e+04 2.4496e+04 3.5074e+04 2.8128e+04 3.0974e+04 2.6810e+04 3.1682e+04 3.3927e+04 2.5643e+04 3.0383e+04 2.4496e+04 3.5074e+04 2.7731e+04
21.0500 2.8559e+04 2.3242e+04 3.4937e+04 2.3930e+04 3.4232e+04 2.7472e+04 3.0242e+04 2.6180e+04 3.0939e+04 3.3123e+04 2.5043e+04 2.9662e+04 2.3930e+04 3.4232e+04 2.7091e+04
21.1500 2.7892e+04 2.2707e+04 3.4103e+04 2.3380e+04 3.3413e+04 2.6834e+04 2.9531e+04 2.5566e+04 3.0217e+04 3.2342e+04 2.4459e+04 2.8961e+04 2.3380e+04 3.3413e+04 2.6470e+04
21.2500 2.7243e+04 2.2187e+04 3.3292e+04 2.2845e+04 3.2617e+04 2.6213e+04 2.8840e+04 2.4970e+04 2.9515e+04 3.1582e+04 2.3891e+04 2.8279e+04 2.2845e+04 3.2617e+04 2.5864e+04
21.3500 2.6611e+04 2.1680e+04 3.2504e+04 2.2324e+04 3.1844e+04 2.5610e+04 2.8167e+04 2.4391e+04 2.8832e+04 3.0843e+04 2.3339e+04 2.7616e+04 2.2324e+04 3.1844e+04 2.5275e+04
21.4500 2.5997e+04 2.1187e+04 3.1738e+04 2.1817e+04 3.1091e+04 2.5022e+04 2.7513e+04 2.3827e+04 2.8167e+04 3.0125e+04 2.2802e+04 2.6971e+04 2.1817e+04 3.1091e+04 2.4702e+04
21.5500 2.5400e+04 2.0707e+04 3.0993e+04 2.1323e+04 3.0360e+04 2.4450e+04 2.6877e+04 2.3278e+04 2.7521e+04 2.9426e+04 2.2279e+04 2.6344e+04 2.1323e+04 3.0360e+04 2.4144e+04
21.6500 2.4818e+04 2.0240e+04 3.0269e+04 2.0843e+04 2.9649e+04 2.3894e+04 2.6258e+04 2.2744e+04 2.6892e+04 2.8746e+04 2.1770e+04 2.5733e+04 2.0843e+04 2.9649e+04 2.3600e+04
21.7500 2.4252e+04 1.9785e+04 2.9564e+04 2.0375e+04 2.8957e+04 2.3352e+04 2.5656e+04 2.2225e+04 2.6279e+04 2.8084e+04 2.1274e+04 2.5140e+04 2.0375e+04 2.8957e+04 2.3071e+04
21.8500 2.3701e+04 1.9342e+04 2.8879e+04 1.9919e+04 2.8284e+04 2.2825e+04 2.5070e+04 2.1719e+04 2.5683e+04 2.7440e+04 2.0792e+04 2.4562e+04 1.9919e+04 2.8284e+04 2.2556e+04
21.9500 2.3165e+04 1.8911e+04 2.8212e+04 1.9476e+04 2.7630e+04 2.2311e+04 2.4500e+04 2.1227e+04 2.5102e+04 2.6813e+04 2.0323e+04 2.4000e+04 1.9476e+04 2.7630e+04 2.2054e+04
22.0500 2.2643e+04 1.8491e+04 2.7563e+04 1.9043e+04 2.6993e+04 2.1811e+04 2.3944e+04 2.0748e+04 2.4538e+04 2.6203e+04 1.9866e+04 2.3453e+04 1.9043e+04 2.6993e+04 2.1565e+04
22.1500 2.2134e+04 1.8082e+04 2.6932e+04 1.8622e+04 2.6374e+04 2.1324e+04 2.3404e+04 2.0281e+04 2.3987e+04 2.5609e+04 1.9421e+04 2.2921e+04 1.8622e+04 2.6374e+04 2.1089e+04
22.2500 2.1639e+04 1.7683e+04 2.6318e+04 1.8212e+04 2.5771e+04 2.0850e+04 2.2878e+04 1.9827e+04 2.3452e+04 2.5031e+04 1.8988e+04 2.2403e+04 1.8212e+04 2.5771e+04 2.0625e+04
22.3500 2.1157e+04 1.7295e+04 2.5720e+04 1.7813e+04 2.5184e+04 2.0388e+04 2.2365e+04 1.9384e+04 2.2930e+04 2.4468e+04 1.8566e+04 2.1898e+04 1.7813e+04 2.5184e+04 2.0173e+04
22.4500 2.0688e+04 1.6916e+04 2.5138e+04 1.7424e+04 2.4613e+04 1.9938e+04 2.1866e+04 1.8954e+04 2.2422e+04 2.3920e+04 1.8155e+04 2.1407e+04 1.7424e+04 2.4613e+04 1.9733e+04
22.5500 2.0230e+04 1.6548e+04 2.4571e+04 1.7044e+04 2.4057e+04 1.9500e+04 2.1380e+04 1.8534e+04 2.1926e+04 2.3386e+04 1.7754e+04 2.0929e+04 1.7044e+04 2.4057e+04 1.9304e+04
22.6500 1.9785e+04 1.6188e+04 2.4020e+04 1.6675e+04 2.3516e+04 1.9073e+04 2.0907e+04 1.8125e+04 2.1444e+04 2.2866e+04 1.7364e+04 2.0463e+04 1.6675e+04 2.3516e+04 1.8886e+04
22.7500 1.9351e+04 1.5838e+04 2.3482e+04 1.6314e+04 2.2989e+04 1.8656e+04 2.0446e+04 1.7727e+04 2.0974e+04 2.2360e+04 1.6984e+04 2.0009e+04 1.6314e+04 2.2989e+04 1.8478e+04
22.8500 1.8928e+04 1.5497e+04 2.2959e+04 1.5963e+04 2.2476e+04 1.8251e+04 1.9997e+04 1.7339e+04 2.0516e+04 2.1866e+04 1.6614e+04 1.9567e+04 1.5963e+04 2.2476e+04 1.8081e+04
22.9500 1.8516e+04 1.5164e+04 2.2450e+04 1.5621e+04 2.1976e+04 1.7856e+04 1.9559e+04 1.6961e+04 2.0070e+04 2.1386e+04 1.6253e+04 1.9137e+04 1.5621e+04 2.1976e+04 1.7693e+04
23.0500 1.8114e+04 1.4840e+04 2.1954e+04 1.5287e+04 2.1489e+04 1.7470e+04 1.9133e+04 1.6592e+04 1.9636e+04 2.0917e+04 1.5901e+04 1.8717e+04 1.5287e+04 2.1489e+04 1.7316e+04
23.1500 1.7722e+04 1.4524e+04 2.1471e+04 1.4962e+04 2.1015e+04 1.7095e+04 1.8718e+04 1.6233e+04 1.9212e+04 2.0461e+04 1.5558e+04 1.8309e+04 1.4962e+04 2.1015e+04 1.6947e+04
23.2500 1.7341e+04 1.4215e+04 2.1000e+04 1.4644e+04 2.0553e+04 1.6728e+04 1.8313e+04 1.5883e+04 1.8798e+04 2.0016e+04 1.5224e+04 1.7911e+04 1.4644e+04 2.0553e+04 1.6588e+04
23.3500 1.6969e+04 1.3914e+04 2.0541e+04 1.4335e+04 2.0103e+04 1.6371e+04 1.7918e+04 1.5542e+04 1.8396e+04 1.9583e+04 1.4898e+04 1.7522e+04 1.4335e+04 2.0103e+04 1.6238e+04
23.4500 1.6606e+04 1.3621e+04 2.0094e+04 1.4033e+04 1.9665e+04 1.6023e+04 1.7533e+04 1.5209e+04 1.8003e+04 1.9160e+04 1.4581e+04 1.7144e+04 1.4033e+04 1.9665e+04 1.5897e+04
23.5500 1.6253e+04 1.3335e+04 1.9658e+04 1.3739e+04 1.9237e+04 1.5684e+04 1.7158e+04 1.4885e+04 1.7620e+04 1.8748e+04 1.4271e+04 1.6776e+04 1.3739e+04 1.9237e+04 1.5564e+04
23.6500 1.5908e+04 1.3056e+04 1.9234e+04 1.3452e+04 1.8821e+04 1.5353e+04 1.6792e+04 1.4569e+04 1.7247e+04 1.8347e+04 1.3969e+04 1.6416e+04 1.3452e+04 1.8821e+04 1.5239e+04
23.7500 1.5572e+04 1.2784e+04 1.8820e+04 1.3172e+04 1.8415e+04 1.5030e+04 1.6436e+04 1.4261e+04 1.6883e+04 1.7955e+04 1.3674e+04 1.6066e+04 1.3172e+04 1.8415e+04 1.4922e+04
23.8500 1.5244e+04 1.2518e+04 1.8417e+04 1.2898e+04 1.8020e+04 1.4715e+04 1.6088e+04 1.3960e+04 1.6528e+04 1.7574e+04 1.3387e+04 1.5724e+04 1.2898e+04 1.8020e+04 1.4612e+04
23.9500 1.4924e+04 1.2259e+04 1.8023e+04 1.2632e+04 1.7634e+04 1.4408e+04 1.5749e+04 1.3667e+04 1.6181e+04 1.7201e+04 1.3107e+04 1.5391e+04 1.2632e+04 1.7634e+04 1.4311e+04
24.0500 1.4612e+04 1.2006e+04 1.7640e+04 1.2372e+04 1.7258e+04 1.4108e+04 1.5418e+04 1.3380e+04 1.5843e+04 1.6838e+04 1.2833e+04 1.5066e+04 1.2372e+04 1.7258e+04 1.4016e+04
24.1500 1.4308e+04 1.1760e+04 1.7266e+04 1.2118e+04 1.6892e+04 1.3815e+04 1.5096e+04 1.3101e+04 1.5514e+04 1.6484e+04 1.2567e+04 1.4749e+04 1.2118e+04 1.6892e+04 1.3729e+04
24.2500 1.4010e+04 1.1519e+04 1.6901e+04 1.1870e+04 1.6534e+04 1.3530e+04 1.4781e+04 1.2829e+04 1.5192e+04 1.6139e+04 1.2306e+04 1.4440e+04 1.1870e+04 1.6534e+04 1.3448e+04
24.3500 1.3721e+04 1.1284e+04 1.6546e+04 1.1628e+04 1.6185e+04 1.3251e+04 1.4474e+04 1.2564e+04 1.4878e+04 1.5802e+04 1.2052e+04 1.4139e+04 1.1628e+04 1.6185e+04 1.3174e+04
24.4500 1.3438e+04 1.1054e+04 1.6199e+04 1.1392e+04 1.5845e+04 1.2980e+04 1.4175e+04 1.2304e+04 1.4572e+04 1.5473e+04 1.1805e+04 1.3845e+04 1.1392e+04 1.5845e+04 1.2907e+04
24.5500 1.3162e+04 1.0830e+04 1.5861e+04 1.1162e+04 1.5514e+04 1.2714e+04 1.3882e+04 1.2051e+04 1.4273e+04 1.5153e+04 1.1563e+04 1.3558e+04 1.1162e+04 1.5514e+04 1.2646e+04
24.6500 1.2893e+04 1.0612e+04 1.5531e+04 1.0936e+04 1.5190e+04 1.2455e+04 1.3597e+04 1.1804e+04 1.3981e+04 1.4840e+04 1.1327e+04 1.3278e+04 1.0936e+04 1.5190e+04 1.2392e+04
24.7500 1.2630e+04 1.0398e+04 1.5209e+04 1.0717e+04 1.4874e+04 1.2202e+04 1.3319e+04 1.1564e+04 1.3696e+04 1.4534e+04 1.1096e+04 1.3004e+04 1.0717e+04 1.4874e+04 1.2143e+04
24.8500 1.2373e+04 1.0190e+04 1.4894e+04 1.0502e+04 1.4566e+04 1.1956e+04 1.3047e+04 1.1328e+04 1.3418e+04 1.4236e+04 1.0871e+04 1.2738e+04 1.0502e+04 1.4566e+04 1.1900e+04
24.9500 1.2123e+04 9.9865e+03 1.4588e+04 1.0293e+04 1.4266e+04 1.1715e+04 1.2782e+04 1.1099e+04 1.3147e+04 1.3945e+04 1.0652e+04 1.2478e+04 1.0293e+04 1.4266e+04 1.1663e+04
25.0500 1.1878e+04 9.7876e+03 1.4289e+04 1.0088e+04 1.3973e+04 1.1480e+04 1.2523e+04 1.0875e+04 1.2882e+04 1.3662e+04 1.0437e+04 1.2224e+04 1.0088e+04 1.3973e+04 1.1431e+04
25.1500 1.1640e+04 9.5935e+03 1.3996e+04 9.8883e+03 1.3686e+04 1.1250e+04 1.2270e+04 1.0656e+04 1.2623e+04 1.3384e+04 1.0228e+04 1.1976e+04 9.8883e+03 1.3686e+04 1.1205e+04
25.2500 1.1406e+04 9.4039e+03 1.3711e+04 9.6931e+03 1.3407e+04 1.1025e+04 1.2023e+04 1.0442e+04 1.2370e+04 1.3114e+04 1.0024e+04 1.1733e+04 9.6931e+03 1.3407e+04 1.0984e+04
25.3500 1.1179e+04 9.2186e+03 1.3433e+04 9.5024e+03 1.3134e+04 1.0806e+04 1.1782e+04 1.0234e+04 1.2124e+04 1.2850e+04 9.8239e+03 1.1497e+04 9.5024e+03 1.3134e+04 1.0768e+04
25.4500 1.0956e+04 9.0377e+03 1.3162e+04 9.3161e+03 1.2868e+04 1.0592e+04 1.1547e+04 1.0030e+04 1.1883e+04 1.2592e+04 9.6289e+03 1.1266e+04 9.3161e+03 1.2868e+04 1.0557e+04
25.5500 1.0739e+04 8.8609e+03 1.2896e+04 9.1341e+03 1.2608e+04 1.0383e+04 1.1317e+04 9.8307e+03 1.1647e+04 1.2340e+04 9.4384e+03 1.1041e+04 9.1341e+03 1.2608e+04 1.0351e+04
25.6500 1.0527e+04 8.6882e+03 1.2637e+04 8.9563e+03 1.2355e+04 1.0179e+04 1.1093e+04 9.6363e+03 1.1417e+04 1.2094e+04 9.2523e+03 1.0821e+04 8.9563e+03 1.2355e+04 1.0150e+04
25.7500 1.0320e+04 8.5194e+03 1.2384e+04 8.7826e+03 1.2107e+04 9.9792e+03 1.0874e+04 9.4464e+03 1.1193e+04 1.1853e+04 9.0705e+03 1.0606e+04 8.7826e+03 1.2107e+04 9.9528e+03
25.8500 1.0117e+04 8.3545e+03 1.2137e+04 8.6128e+03 1.1865e+04 9.7842e+03 1.0659e+04 9.2609e+03 1.0973e+04 1.1619e+04 8.8929e+03 1.0396e+04 8.6128e+03 1.1865e+04 9.7605e+03
25.9500 9.9192e+03 8.1933e+03 1.1896e+04 8.4468e+03 1.1628e+04 9.5937e+03 1.0450e+04 9.0797e+03 1.0759e+04 1.1390e+04 8.7194e+03 1.0190e+04 8.4468e+03 1.1628e+04 9.5725e+03
26.0500 9.7259e+03 8.0357e+03 1.1660e+04 8.2846e+03 1.1398e+04 9.4075e+03 1.0246e+04 8.9026e+03 1.0549e+04 1.1166e+04 8.5498e+03 9.9899e+03 8.2846e+03 1.1398e+04 9.3889e+03
26.1500 9.5370e+03 7.8817e+03 1.1430e+04 8.1260e+03 1.1172e+04 9.2255e+03 1.0046e+04 8.7296e+03 1.0344e+04 1.0947e+04 8.3840e+03 9.7941e+03 8.1260e+03 1.1172e+04 9.2092e+03
26.2500 9.3524e+03 7.7312e+03 1.1205e+04 7.9710e+03 1.0952e+04 9.0477e+03 9.8507e+03 8.5604e+03 1.0144e+04 1.0733e+04 8.2221e+03 9.6027e+03 7.9710e+03 1.0952e+04 9.0336e+03
26.3500 9.1720e+03 7.5839e+03 1.0986e+04 7.8194e+03 1.0737e+04 8.8738e+03 9.6599e+03 8.3952e+03 9.9487e+03 1.0524e+04 8.0637e+03 9.4157e+03 7.8194e+03 1.0737e+04 8.8619e+03
26.4500 8.9956e+03 7.4400e+03 1.0771e+04 7.6711e+03 1.0526e+04 8.7039e+03 9.4735e+03 8.2336e+03 9.7575e+03 1.0320e+04 7.9090e+03 9.2330e+03 7.6711e+03 1.0526e+04 8.6940e+03
26.5500 8.8231e+03 7.2992e+03 1.0561e+04 7.5261e+03 1.0321e+04 8.5377e+03 9.2912e+03 8.0757e+03 9.5706e+03 1.0120e+04 7.7577e+03 9.0544e+03 7.5261e+03 1.0321e+04 8.5298e+03
26.6500 8.6546e+03 7.1615e+03 1.0356e+04 7.3844e+03 1.0120e+04 8.3752e+03 9.1131e+03 7.9213e+03 9.3878e+03 9.9254e+03 7.6098e+03 8.8799e+03 7.3844e+03 1.0120e+04 8.3692e+03
26.7500 8.4898e+03 7.0269e+03 1.0156e+04 7.2457e+03 9.9240e+03 8.2164e+03 8.9389e+03 7.7704e+03 9.2092e+03 9.7348e+03 7.4651e+03 8.7093e+03 7.2457e+03 9.9240e+03 8.2121e+03
26.8500 8.3286e+03 6.8952e+03 9.9602e+03 7.1100e+03 9.7323e+03 8.0611e+03 8.7686e+03 7.6228e+03 9.0345e+03 9.5484e+03 7.3237e+03 8.5425e+03 7.1100e+03 9.7323e+03 8.0585e+03
26.9500 8.1711e+03 6.7664e+03 9.7688e+03 6.9774e+03 9.5449e+03 7.9091e+03 8.6021e+03 7.4785e+03 8.8636e+03 9.3662e+03 7.1854e+03 8.3795e+03 6.9774e+03 9.5449e+03 7.9081e+03
27.0500 8.0170e+03 6.6403e+03 9.5818e+03 6.8476e+03 9.3617e+03 7.7606e+03 8.4393e+03 7.3374e+03 8.6965e+03 9.1880e+03 7.0502e+03 8.2201e+03 6.8476e+03 9.3617e+03 7.7611e+03
27.1500 7.8663e+03 6.5171e+03 9.3989e+03 6.7206e+03 9.1827e+03 7.6153e+03 8.2801e+03 7.1994e+03 8.5332e+03 9.0139e+03 6.9179e+03 8.0642e+03 6.7206e+03 9.1827e+03 7.6172e+03
27.2500 7.7189e+03 6.3964e+03 9.2201e+03 6.5963e+03 9.0076e+03 7.4731e+03 8.1245e+03 7.0645e+03 8.3734e+03 8.8435e+03 6.7886e+03 7.9118e+03 6.5963e+03 9.0076e+03 7.4764e+03
27.3500 7.5748e+03 6.2784e+03 9.0453e+03 6.4748e+03 8.8365e+03 7.3341e+03 7.9722e+03 6.9325e+03 8.2170e+03 8.6770e+03 6.6620e+03 7.7627e+03 6.4748e+03 8.8365e+03 7.3387e+03
27.4500 7.4338e+03 6.1629e+03 8.8743e+03 6.3558e+03 8.6691e+03 7.1981e+03 7.8232e+03 6.8033e+03 8.0641e+03 8.5140e+03 6.5382e+03 7.6170e+03 6.3558e+03 8.6691e+03 7.2039e+03
27.5500 7.2958e+03 6.0499e+03 8.7071e+03 6.2394e+03 8.5055e+03 7.0650e+03 7.6776e+03 6.6770e+03 7.9145e+03 8.3547e+03 6.4171e+03 7.4744e+03 6.2394e+03 8.5055e+03 7.0720e+03
27.6500 7.1608e+03 5.9394e+03 8.5436e+03 6.1255e+03 8.3454e+03 6.9348e+03 7.5351e+03 6.5535e+03 7.7682e+03 8.1988e+03 6.2986e+03 7.3350e+03 6.1255e+03 8.3454e+03 6.9429e+03
27.7500 7.0288e+03 5.8311e+03 8.3838e+03 6.0139e+03 8.1889e+03 6.8074e+03 7.3956e+03 6.4326e+03 7.6250e+03 8.0464e+03 6.1827e+03 7.1986e+03 6.0139e+03 8.1889e+03 6.8166e+03
27.8500 6.8996e+03 5.7252e+03 8.2274e+03 5.9048e+03 8.0359e+03 6.6827e+03 7.2592e+03 6.3143e+03 7.4849e+03 7.8972e+03 6.0693e+03 7.0651e+03 5.9048e+03 8.0359e+03 6.6929e+03
27.9500 6.7732e+03 5.6215e+03 8.0744e+03 5.7980e+03 7.8861e+03 6.5607e+03 7.1257e+03 6.1985e+03 7.3477e+03 7.7513e+03 5.9582e+03 6.9346e+03 5.7980e+03 7.8861e+03 6.5718e+03
28.0500 6.6494e+03 5.5200e+03 7.9247e+03 5.6934e+03 7.7396e+03 6.4413e+03 6.9951e+03 6.0853e+03 7.2136e+03 7.6085e+03 5.8496e+03 6.8068e+03 5.6934e+03 7.7396e+03 6.4533e+03
28.1500 6.5284e+03 5.4206e+03 7.7783e+03 5.5910e+03 7.5964e+03 6.3244e+03 6.8673e+03 5.9744e+03 7.0822e+03 7.4688e+03 5.7433e+03 6.6818e+03 5.5910e+03 7.5964e+03 6.3373e+03
28.2500 6.4098e+03 5.3233e+03 7.6350e+03 5.4908e+03 7.4562e+03 6.2100e+03 6.7422e+03 5.8659e+03 6.9537e+03 7.3321e+03 5.6392e+03 6.5595e+03 5.4908e+03 7.4562e+03 6.2237e+03
28.3500 6.2938e+03 5.2281e+03 7.4948e+03 5.3926e+03 7.3190e+03 6.0980e+03 6.6198e+03 5.7597e+03 6.8279e+03 7.1983e+03 5.5373e+03 6.4398e+03 5.3926e+03 7.3190e+03 6.1124e+03
28.4500 6.1803e+03 5.1348e+03 7.3577e+03 5.2965e+03 7.1848e+03 5.9884e+03 6.5000e+03 5.6558e+03 6.7047e+03 7.0673e+03 5.4376e+03 6.3227e+03 5.2965e+03 7.1848e+03 6.0035e+03
28.5500 6.0691e+03 5.0435e+03 7.2234e+03 5.2024e+03 7.0534e+03 5.8811e+03 6.3827e+03 5.5541e+03 6.5841e+03 6.9392e+03 5.3400e+03 6.2080e+03 5.2024e+03 7.0534e+03 5.8969e+03
28.6500 5.9603e+03 4.9541e+03 7.0921e+03 5.1102e+03 6.9249e+03 5.7760e+03 6.2678e+03 5.4544e+03 6.4661e+03 6.8137e+03 5.2444e+03 6.0958e+03 5.1102e+03 6.9249e+03 5.7924e+03
28.7500 5.8537e+03 4.8665e+03 6.9635e+03 5.0200e+03 6.7991e+03 5.6731e+03 6.1554e+03 5.3569e+03 6.3505e+03 6.6909e+03 5.1508e+03 5.9859e+03 5.0200e+03 6.7991e+03 5.6901e+03
28.8500 5.7494e+03 4.7807e+03 6.8376e+03 4.9316e+03 6.6760e+03 5.5723e+03 6.0454e+03 5.2614e+03 6.2374e+03 6.5707e+03 5.0591e+03 5.8784e+03 4.9316e+03 6.6760e+03 5.5899e+03
28.9500 5.6473e+03 4.6967e+03 6.7144e+03 4.8450e+03 6.5554e+03 5.4736e+03 5.9376e+03 5.1679e+03 6.1266e+03 6.4530e+03 4.9694e+03 5.7731e+03 4.8450e+03 6.5554e+03 5.4918e+03
29.0500 5.5472e+03 4.6144e+03 6.5938e+03 4.7602e+03 6.4375e+03 5.3770e+03 5.8321e+03 5.0764e+03 6.0180e+03 6.3377e+03 4.8815e+03 5.6700e+03 4.7602e+03 6.4375e+03 5.3957e+03
29.1500 5.4492e+03 4.5338e+03 6.4757e+03 4.6771e+03 6.3220e+03 5.2824e+03 5.7287e+03 4.9867e+03 5.9118e+03 6.2249e+03 4.7955e+03 5.5691e+03 4.6771e+03 6.3220e+03 5.3016e+03
29.2500 5.3533e+03 4.4549e+03 6.3601e+03 4.5957e+03 6.2089e+03 5.1896e+03 5.6276e+03 4.8989e+03 5.8077e+03 6.1144e+03 4.7112e+03 5.4702e+03 4.5957e+03 6.2089e+03 5.2093e+03
29.3500 5.2593e+03 4.3775e+03 6.2469e+03 4.5160e+03 6.0982e+03 5.0988e+03 5.5284e+03 4.8129e+03 5.7057e+03 6.0062e+03 4.6286e+03 5.3734e+03 4.5160e+03 6.0982e+03 5.1189e+03
29.4500 5.1673e+03 4.3017e+03 6.1361e+03 4.4379e+03 5.9898e+03 5.0099e+03 5.4314e+03 4.7286e+03 5.6058e+03 5.9002e+03 4.5477e+03 5.2786e+03 4.4379e+03 5.9898e+03 5.0304e+03
29.5500 5.0771e+03 4.2275e+03 6.0275e+03 4.3613e+03 5.8836e+03 4.9228e+03 5.3363e+03 4.6461e+03 5.5080e+03 5.7964e+03 4.4685e+03 5.1858e+03 4.3613e+03 5.8836e+03 4.9436e+03
29.6500 4.9888e+03 4.1547e+03 5.9212e+03 4.2863e+03 5.7796e+03 4.8374e+03 5.2431e+03 4.5653e+03 5.4122e+03 5.6947e+03 4.3909e+03 5.0948e+03 4.2863e+03 5.7796e+03 4.8586e+03
29.7500 4.9022e+03 4.0834e+03 5.8171e+03 4.2128e+03 5.6778e+03 4.7537e+03 5.1519e+03 4.4861e+03 5.3183e+03 5.5952e+03 4.3148e+03 5.0057e+03 4.2128e+03 5.6778e+03 4.7753e+03
29.8500 4.8174e+03 4.0135e+03 5.7151e+03 4.1408e+03 5.5781e+03 4.6718e+03 5.0625e+03 4.4085e+03 5.2263e+03 5.4976e+03 4.2403e+03 4.9185e+03 4.1408e+03 5.5781e+03 4.6937e+03
29.9500 4.7343e+03 3.9450e+03 5.6152e+03 4.0702e+03 5.4804e+03 4.5914e+03 4.9749e+03 4.3324e+03 5.1361e+03 5.4020e+03 4.1673e+03 4.8330e+03 4.0702e+03 5.4804e+03 4.6137e+03
30.0500 4.6529e+03 3.8779e+03 5.5173e+03 4.0010e+03 5.3847e+03 4.5127e+03 4.8891e+03 4.2580e+03 5.0478e+03 5.3084e+03 4.0957e+03 4.7492e+03 4.0010e+03 5.3847e+03 4.5353e+03
30.1500 4.5731e+03 3.8121e+03 5.4215e+03 3.9332e+03 5.2910e+03 4.4356e+03 4.8050e+03 4.1850e+03 4.9613e+03 5.2167e+03 4.0256e+03 4.6671e+03 3.9332e+03 5.2910e+03 4.4584e+03
30.2500 4.4949e+03 3.7477e+03 5.3276e+03 3.8667e+03 5.1991e+03 4.3600e+03 4.7226e+03 4.1134e+03 4.8764e+03 5.1268e+03 3.9569e+03 4.5867e+03 3.8667e+03 5.1991e+03 4.3831e+03
30.3500 4.4183e+03 3.6845e+03 5.2355e+03 3.8016e+03 5.1092e+03 4.2859e+03 4.6419e+03 4.0433e+03 4.7933e+03 5.0387e+03 3.8896e+03 4.5079e+03 3.8016e+03 5.1092e+03 4.3092e+03
30.4500 4.3432e+03 3.6225e+03 5.1453e+03 3.7377e+03 5.0210e+03 4.2133e+03 4.5627e+03 3.9746e+03 4.7118e+03 4.9524e+03 3.8236e+03 4.4307e+03 3.7377e+03 5.0210e+03 4.2368e+03
30.5500 4.2696e+03 3.5618e+03 5.0570e+03 3.6751e+03 4.9346e+03 4.1421e+03 4.4852e+03 3.9072e+03 4.6319e+03 4.8678e+03 3.7588e+03 4.3550e+03 3.6751e+03 4.9346e+03 4.1659e+03
30.6500 4.1975e+03 3.5022e+03 4.9704e+03 3.6137e+03 4.8500e+03 4.0723e+03 4.4091e+03 3.8412e+03 4.5536e+03 4.7849e+03 3.6954e+03 4.2809e+03 3.6137e+03 4.8500e+03 4.0963e+03
30.7500 4.1267e+03 3.4438e+03 4.8855e+03 3.5535e+03 4.7670e+03 4.0039e+03 4.3346e+03 3.7765e+03 4.4769e+03 4.7036e+03 3.6332e+03 4.2082e+03 3.5535e+03 4.7670e+03 4.0281e+03
30.8500 4.0574e+03 3.3866e+03 4.8023e+03 3.4944e+03 4.6857e+03 3.9368e+03 4.2616e+03 3.7131e+03 4.4016e+03 4.6239e+03 3.5723e+03 4.1369e+03 3.4944e+03 4.6857e+03 3.9612e+03
30.9500 3.9894e+03 3.3304e+03 4.7208e+03 3.4366e+03 4.6060e+03 3.8711e+03 4.1899e+03 3.6509e+03 4.3279e+03 4.5459e+03 3.5125e+03 4.0671e+03 3.4366e+03 4.6060e+03 3.8956e+03
31.0500 3.9227e+03 3.2754e+03 4.6409e+03 3.3798e+03 4.5279e+03 3.8066e+03 4.1197e+03 3.5899e+03 4.2555e+03 4.4693e+03 3.4539e+03 3.9986e+03 3.3798e+03 4.5279e+03 3.8313e+03
31.1500 3.8574e+03 3.2214e+03 4.5626e+03 3.3241e+03 4.4513e+03 3.7433e+03 4.0509e+03 3.5301e+03 4.1846e+03 4.3943e+03 3.3964e+03 3.9314e+03 3.3241e+03 4.4513e+03 3.7682e+03
31.2500 3.7933e+03 3.1684e+03 4.4858e+03 3.2695e+03 4.3763e+03 3.6813e+03 3.9834e+03 3.4714e+03 4.1151e+03 4.3207e+03 3.3401e+03 3.8656e+03 3.2695e+03 4.3763e+03 3.7063e+03
